Garden identity;Subplot identity;Species;Range type;Herbivory;Competition;Survival;RGR leaf number;Number flowering units;Incidence of flowering ;Aboveground biomass;Plant height;Specific leaf area;Minimum temperature;Summertemperature 2009;Summerprecipitation 2009;Precipitation of the vegetation period 2009;Temperature of the vegetation period 2009;Precipitation of the vegetation period 2008;Temperature of the vegetation period 2008;Precipitation of the vegetation period 2008-2009;Temperature of the vegetation period 2008-2009;PCA1;PCA2
OSN;OSN_14;K_m;c;1;0;1;0.0039;235;1;157.951;66;79.94;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_12;D_c;c;0;1;1;0.0047;240;1;37.407;73;105.63;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_14;C_st;c;1;0;0;NA;261;1;NA;97;79.98;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_11;D_c;c;1;1;1;-0.0100;266;1;21.988;74;244.76;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;Sc_c;o;1;0;1;0.0267;271;1;113.035;108;92.76;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_10;Si_n;o;0;0;1;0.0206;274;1;14.469;57;95.39;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_4;Si_o;c;0;1;0;NA;284;1;NA;62;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;Si_o;c;0;0;1;0.0090;286;1;1.348;57;135.19;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_8;K_m;c;1;1;1;0.0041;293;1;89.378;69;63.74;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;C_st;c;1;0;0;NA;309;1;NA;109;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;D_c;c;0;0;1;0.0059;315;1;55.010;71;258.39;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_9;Sc_o;c;0;1;1;0.0090;328;1;128.781;129;112.02;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_2;Si_n;o;0;0;1;-0.0091;334;1;8.973;44;164.79;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_4;D_c;c;0;1;1;0.0086;366;1;57.284;87;118.08;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_2;Sc_o;c;0;0;1;0.0301;382;1;218.614;96;213.63;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;Sc_c;o;0;0;1;0.0295;385;1;283.474;115;84.70;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;Sc_o;c;0;0;1;0.0355;392;1;244.068;120;143.84;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_9;I_c;o;0;1;1;-0.0147;410;1;62.356;117;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_10;Sc_c;o;0;0;1;0.0315;416;1;223.526;129;81.98;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_12;C_st;c;0;1;0;NA;424;1;NA;123;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;I_c;o;0;0;1;-0.0268;430;1;57.054;117;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_9;Sc_c;o;0;1;1;0.0270;436;1;181.275;122;147.99;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;D_c;c;1;0;1;0.0159;450;1;53.218;81;146.11;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_15;Sc_c;o;1;1;1;0.0220;469;1;207.509;112;93.67;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;Sc_c;o;1;0;1;0.0347;470;1;240.281;115;97.60;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;C_st;c;0;0;0;NA;473;1;NA;200;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;Sc_o;c;1;0;1;0.0318;493;1;219.818;119;124.80;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_5;Sc_o;c;1;1;1;0.0203;509;1;273.387;115;85.89;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_11;Sc_o;c;1;1;1;0.0285;516;1;256.321;122;153.27;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;D_c;c;0;0;1;0.0256;527;1;77.855;76;99.64;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_2;I_c;o;0;0;1;0.0078;545;1;87.654;51;373.48;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_15;C_st;c;1;1;0;NA;581;1;NA;108;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;Sc_o;c;0;0;1;0.0189;582;1;239.974;117;130.64;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_14;Sc_c;o;1;0;1;0.0275;584;1;247.000;104;128.18;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_14;Sc_o;c;1;0;1;0.0258;592;1;324.473;162;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_16;D_c;c;1;0;1;-0.0135;613;1;33.380;47;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_8;D_d;o;1;1;1;0.0295;617;1;10.972;44;203.30;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_8;Sc_o;c;1;1;1;0.0284;625;1;348.083;143;225.46;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;I_c;o;0;0;1;-0.0103;630;1;108.714;75;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;Sc_o;c;1;0;1;0.0242;633;1;310.398;118;135.76;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;D_c;c;1;0;1;0.0289;673;1;186.970;77;349.59;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_10;Sc_o;c;0;0;1;0.0232;688;1;453.040;121;140.01;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_1;C_st;c;0;1;0;NA;732;1;NA;161;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_10;C_st;c;0;0;1;0.0071;754;1;243.816;157;80.69;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_11;Si_n;o;1;1;1;-0.0074;767;1;67.761;58;129.35;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_4;I_c;o;0;1;1;-0.0028;790;1;153.091;110;143.96;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_11;I_c;o;1;1;1;0.0317;790;1;167.025;135;280.65;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;D_d;o;0;0;1;0.0172;803;1;73.995;62;162.93;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_12;Sc_o;c;0;1;1;0.0196;817;1;375.130;106;168.03;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;Si_o;c;1;0;1;0.0085;824;1;28.096;61;100.89;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_2;C_st;c;0;0;0;NA;839;1;NA;155;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_1;D_d;o;0;1;1;0.0365;860;1;67.653;58;145.54;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_10;D_d;o;0;0;0;NA;864;1;NA;58;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_9;D_d;o;0;1;0;NA;866;1;NA;52;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;D_d;o;0;0;0;NA;878;1;NA;43;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;I_c;o;1;0;1;NA;880;1;172.456;112;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;Sc_c;o;0;0;1;0.0189;908;1;416.007;119;82.02;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_4;Si_n;o;0;1;1;-0.0495;928;1;76.391;57;101.59;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_10;Si_o;c;0;0;1;-0.0019;940;1;9.019;73;163.12;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_14;Si_o;c;1;0;1;-0.0158;940;1;27.052;83;129.30;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;Si_o;c;1;0;1;0.0143;985;1;12.862;92;79.27;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_14;I_c;o;1;0;1;-0.0154;1000;1;308.632;138;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_16;Si_o;c;1;0;1;-0.0215;1135;1;4.228;73;78.80;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;C_st;c;0;0;0;NA;1178;1;NA;173;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_11;D_d;o;1;1;1;0.0372;1185;1;78.567;63;68.34;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_2;D_d;o;0;0;0;NA;1266;1;NA;58;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_15;D_d;o;1;1;1;0.0292;1293;1;72.890;62;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_12;Si_n;o;0;1;1;-0.0156;1642;1;136.135;102;141.03;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_14;D_d;o;1;0;0;NA;1668;1;NA;59;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;D_d;o;1;0;0;NA;1800;1;NA;43;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_3;Si_n;o;0;0;1;-0.0065;1891;1;99.987;77;114.43;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_1;I_c;o;0;1;1;0.0006;1930;1;253.575;116;156.58;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_5;D_d;o;1;1;0;NA;2098;1;NA;52;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_7;Si_n;o;1;0;1;-0.0092;2128;1;140.036;66;84.73;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_4;D_d;o;0;1;0;NA;2284;1;NA;50;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_12;D_d;o;0;1;1;0.0161;2386;1;119.415;49;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_16;Si_n;o;1;0;1;0.0038;2641;1;238.584;75;82.83;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_16;D_d;o;1;0;0;NA;3298;1;NA;50;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;D_d;o;1;0;0;NA;3654;1;NA;58;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;Si_n;o;1;0;1;-0.0202;4941;1;248.980;75;76.07;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_16;I_h;c;1;0;1;0.0154;NA;NA;0.394;8;67.94;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_6;I_h;c;0;0;1;0.0263;NA;NA;1.455;8.5;66.41;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_5;C_st;c;1;1;0;NA;NA;NA;NA;159;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_5;Si_o;c;1;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_5;Si_n;o;1;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_8;Si_o;c;1;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_9;C_st;c;0;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_9;Si_n;o;0;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_12;Si_o;c;0;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_13;C_st;c;1;0;0;NA;NA;NA;NA;NA;83.79;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_15;Si_o;c;1;1;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
OSN;OSN_16;I_c;o;1;0;0;NA;NA;NA;NA;NA;NA;-0.2;52.7;198.1;316;94.7;280.2;40.5;596.2;135.2;-3.3003;-1.1341
POT;POT_1;D_c;c;0;1;1;-0.0120;0;0;4.025;0;218.45;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;I_c;o;0;1;1;-0.0031;0;0;0.195;0;139.31;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_5;I_c;o;1;1;1;-0.0117;0;0;0.165;0;216.44;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_6;I_c;o;1;1;1;0.0000;0;0;0.538;0;234.50;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_10;I_c;o;0;0;1;0.0243;0;0;7.016;0;413.15;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_11;Ca_b;c;1;1;1;0.0080;0;0;0.381;0;61.15;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_14;I_h;c;1;0;1;0.0049;0;0;0.349;7;73.45;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_3;I_h;c;0;0;1;0.0028;0;0;0.170;8;98.79;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_10;I_h;c;0;0;1;0.0044;0;0;0.458;9;90.62;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_5;I_h;c;1;1;1;-0.0038;0;0;0.084;11;111.87;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_16;I_h;c;1;1;1;-0.0103;0;0;0.067;11;111.61;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_8;I_h;c;0;0;1;0.0125;0;0;1.067;13;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_13;I_h;c;0;1;0;NA;0;0;NA;14;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;I_h;c;0;1;1;-0.0011;0;0;0.142;17;71.69;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_6;I_h;c;1;1;1;-0.0126;0;0;0.059;17;79.32;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_2;I_h;c;0;0;1;0.0026;0;0;0.603;20;89.08;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_1;I_h;c;0;1;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_1;K_p;o;0;1;1;-0.0203;0;0;5.370;NA;165.90;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_6;Ca_b;c;1;1;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_7;I_h;c;1;0;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_8;C_sc;o;0;0;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_9;D_c;c;0;1;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_9;I_h;c;0;1;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_11;I_c;o;1;1;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_16;Ca_b;c;1;1;0;NA;0;0;NA;NA;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_7;Ca_v;o;1;0;0;NA;1;1;NA;27;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_12;Ca_v;o;1;0;1;-0.0220;2;1;1.679;35;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_11;Ca_v;o;1;1;0;NA;2;1;NA;37;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_2;Ca_v;o;0;0;0;NA;4;1;NA;36;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_5;Ca_b;c;1;1;0;NA;4;1;NA;51;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_10;Ca_v;o;0;0;0;NA;4;1;NA;53;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_10;Ca_b;c;0;0;0;NA;4;1;NA;61;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;Ca_v;o;0;1;1;0.0012;5;1;NA;55;168.83;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_8;Ca_v;o;0;0;0;NA;6;1;NA;71;200.26;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_2;K_m;c;0;0;1;-0.0031;10;1;57.448;62;73.94;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_16;Ca_v;o;1;1;0;NA;10;1;NA;67;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_9;Ca_v;o;0;1;0;NA;10;1;NA;78;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_15;Ca_v;o;1;0;0;NA;14;1;NA;69;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_9;Ca_b;c;0;1;0;NA;15;1;NA;69;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;D_c;c;0;1;1;0.0018;16;1;1.779;51;148.53;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_6;Ca_v;o;1;1;0;NA;16;1;NA;61;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_14;Ca_b;c;1;0;0;NA;17;1;NA;58;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_15;Ca_b;c;1;0;0;NA;18;1;NA;62;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;Ca_b;c;0;1;0;NA;18;1;NA;70;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;K_p;o;0;1;1;0.0061;18;1;24.298;83;180.36;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_8;Ca_b;c;0;0;0;NA;19;1;NA;75;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_11;K_p;o;1;1;1;0.0130;24;1;19.348;88;139.09;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_11;K_m;c;1;1;1;-0.0215;32;1;7.864;52;87.28;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_13;K_p;o;0;1;1;0.0278;33;1;35.695;99;293.28;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_3;Ca_v;o;0;0;0;NA;34;1;NA;75;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_4;C_sc;o;0;1;1;0.0479;43;1;123.381;91;70.69;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_9;K_p;o;0;1;1;0.0080;45;1;159.009;122;75.12;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_1;Si_n;o;0;1;1;-0.0179;47;1;3.212;51;78.18;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_12;Ca_b;c;1;0;0;NA;47;1;NA;69;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_7;Ca_b;c;1;0;0;NA;48;1;NA;72;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_6;C_sc;o;1;1;1;0.0342;54;1;83.570;108;53.04;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_2;Ca_b;c;0;0;0;NA;57;1;NA;75;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_12;C_sc;o;1;0;1;0.0328;58;1;85.030;83;120.71;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_6;K_p;o;1;1;1;0.0252;58;1;130.061;97;139.34;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_1;C_sc;o;0;1;1;0.0367;59;1;198.946;111;94.98;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_13;Ca_v;o;0;1;0;NA;60;1;NA;84;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_5;K_m;c;1;1;1;0.0085;66;1;24.363;54;75.55;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_9;C_sc;o;0;1;1;0.0370;66;1;178.675;87;198.01;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_11;D_c;c;1;1;1;-0.0143;67;1;6.500;70;150.13;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_5;C_sc;o;1;1;1;0.0325;67;1;123.260;119;61.50;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_2;C_sc;o;0;0;1;0.0248;69;1;58.810;83;200.00;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_16;I_c;o;1;1;0;NA;70;1;NA;46;NA;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
POT;POT_13;C_sc;o;0;1;1;0.0161;72;1;173.623;90;55.98;-1.9;57.9;205.5;334.6;104.2;168.9;42.8;503.5;147;0.4529;1.4056
