"field"	"exp"	"year"	"plot"	"disk"	"ntrt"	"nadd"	"other.add"	"dur"	"yr.plowed"	"precip.mm"	"precip.gs"	"mass.above.total"	"rich"	"even"	"ens.pie"	"disk.trt"	"trt"	"functional.group"	"mass.above.functional"
"2895"	"C"	1	2004	18	0	9	0	0	23	1934	857.504	512.064	234.2699	8	0.22329464673664	1.78635717389312	"Intact"	"1. Control"	"C4"	12.567
"2896"	"C"	1	2004	21	0	8	27.2	1	23	1934	857.504	512.064	336.5066	11	0.245328796112458	2.69861675723704	"Intact"	"2. NPK+"	"F"	148.303
"2897"	"C"	1	2004	21	0	8	27.2	1	23	1934	857.504	512.064	336.5066	11	0.245328796112458	2.69861675723704	"Intact"	"2. NPK+"	"C4"	0.1
"2898"	"C"	1	2004	21	0	8	27.2	1	23	1934	857.504	512.064	336.5066	11	0.245328796112458	2.69861675723704	"Intact"	"2. NPK+"	"S"	2
"2899"	"C"	1	2004	21	0	8	27.2	1	23	1934	857.504	512.064	336.5066	11	0.245328796112458	2.69861675723704	"Intact"	"2. NPK+"	"C3"	34.0336
"2900"	"C"	1	2004	23	0	8	27.2	1	23	1934	857.504	512.064	305.5267	3	0.337255011683948	1.01176503505185	"Intact"	"2. NPK+"	"L"	0.02
"2901"	"C"	1	2004	23	0	8	27.2	1	23	1934	857.504	512.064	305.5267	3	0.337255011683948	1.01176503505185	"Intact"	"2. NPK+"	"C3"	305.5067
"2902"	"C"	1	2004	28	0	9	0	0	23	1934	857.504	512.064	179.6674	11	0.400220602577735	4.40242662835509	"Intact"	"1. Control"	"S"	41.567
"2903"	"C"	1	2004	28	0	9	0	0	23	1934	857.504	512.064	179.6674	11	0.400220602577735	4.40242662835509	"Intact"	"1. Control"	"L"	52.367
"2904"	"C"	1	2004	28	0	9	0	0	23	1934	857.504	512.064	179.6674	11	0.400220602577735	4.40242662835509	"Intact"	"1. Control"	"C3"	51.7004
"2905"	"C"	1	2004	28	0	9	0	0	23	1934	857.504	512.064	179.6674	11	0.400220602577735	4.40242662835509	"Intact"	"1. Control"	"F"	20.2333
"2906"	"C"	1	2004	28	0	9	0	0	23	1934	857.504	512.064	179.6674	11	0.400220602577735	4.40242662835509	"Intact"	"1. Control"	"C4"	12.233
"2907"	"C"	1	2004	29	0	8	27.2	1	23	1934	857.504	512.064	107.7326	4	0.472402563105189	1.88961025242076	"Intact"	"2. NPK+"	"C3"	95.966
"2908"	"C"	1	2004	29	0	8	27.2	1	23	1934	857.504	512.064	107.7326	4	0.472402563105189	1.88961025242076	"Intact"	"2. NPK+"	"F"	11.7666
"2909"	"C"	1	2004	30	0	9	0	0	23	1934	857.504	512.064	138.5999	11	0.436290766006528	4.79919842607181	"Intact"	"1. Control"	"C4"	14.567
"2910"	"C"	1	2004	30	0	9	0	0	23	1934	857.504	512.064	138.5999	11	0.436290766006528	4.79919842607181	"Intact"	"1. Control"	"C3"	20.8996
"2911"	"C"	1	2004	30	0	9	0	0	23	1934	857.504	512.064	138.5999	11	0.436290766006528	4.79919842607181	"Intact"	"1. Control"	"S"	44.467
"2912"	"C"	1	2004	30	0	9	0	0	23	1934	857.504	512.064	138.5999	11	0.436290766006528	4.79919842607181	"Intact"	"1. Control"	"F"	58.6663
"2913"	"C"	1	2004	33	0	9	0	0	23	1934	857.504	512.064	117.2664	9	0.263991435900877	2.3759229231079	"Intact"	"1. Control"	"F"	4.2334
"2914"	"C"	1	2004	33	0	9	0	0	23	1934	857.504	512.064	117.2664	9	0.263991435900877	2.3759229231079	"Intact"	"1. Control"	"L"	27.933
"2915"	"C"	1	2004	33	0	9	0	0	23	1934	857.504	512.064	117.2664	9	0.263991435900877	2.3759229231079	"Intact"	"1. Control"	"C3"	78.6667
"2916"	"C"	1	2004	33	0	9	0	0	23	1934	857.504	512.064	117.2664	9	0.263991435900877	2.3759229231079	"Intact"	"1. Control"	"C4"	6.4333
"2917"	"C"	1	2004	44	0	8	27.2	1	23	1934	857.504	512.064	578.0666	5	0.20574476426775	1.02872382133875	"Intact"	"2. NPK+"	"C3"	569.9
"2918"	"C"	1	2004	44	0	8	27.2	1	23	1934	857.504	512.064	578.0666	5	0.20574476426775	1.02872382133875	"Intact"	"2. NPK+"	"F"	1.6
"2919"	"C"	1	2004	44	0	8	27.2	1	23	1934	857.504	512.064	578.0666	5	0.20574476426775	1.02872382133875	"Intact"	"2. NPK+"	"C4"	0.0333
"2920"	"C"	1	2004	44	0	8	27.2	1	23	1934	857.504	512.064	578.0666	5	0.20574476426775	1.02872382133875	"Intact"	"2. NPK+"	"L"	6.5333
"2921"	"C"	1	2004	51	0	8	27.2	1	23	1934	857.504	512.064	643.2001	7	0.22768050227205	1.59376351590435	"Intact"	"2. NPK+"	"F"	487.2967
"2922"	"C"	1	2004	51	0	8	27.2	1	23	1934	857.504	512.064	643.2001	7	0.22768050227205	1.59376351590435	"Intact"	"2. NPK+"	"L"	1.1667
"2923"	"C"	1	2004	51	0	8	27.2	1	23	1934	857.504	512.064	643.2001	7	0.22768050227205	1.59376351590435	"Intact"	"2. NPK+"	"C4"	0.5
"2924"	"C"	1	2004	51	0	8	27.2	1	23	1934	857.504	512.064	643.2001	7	0.22768050227205	1.59376351590435	"Intact"	"2. NPK+"	"C3"	154.2367
"2925"	"C"	1	2004	53	0	9	0	0	23	1934	857.504	512.064	130.9331	13	0.506043038916674	6.57855950591676	"Intact"	"1. Control"	"C3"	28.667
"2926"	"C"	1	2004	53	0	9	0	0	23	1934	857.504	512.064	130.9331	13	0.506043038916674	6.57855950591676	"Intact"	"1. Control"	"C4"	11.133
"2927"	"C"	1	2004	53	0	9	0	0	23	1934	857.504	512.064	130.9331	13	0.506043038916674	6.57855950591676	"Intact"	"1. Control"	"F"	76.1334
"2928"	"C"	1	2004	54	0	9	0	0	23	1934	857.504	512.064	317.4006	12	0.500468027951244	6.00561633541493	"Intact"	"1. Control"	"C4"	29.9
"2929"	"C"	1	2004	54	0	9	0	0	23	1934	857.504	512.064	317.4006	12	0.500468027951244	6.00561633541493	"Intact"	"1. Control"	"C3"	13.2003
"2930"	"C"	1	2004	54	0	9	0	0	23	1934	857.504	512.064	317.4006	12	0.500468027951244	6.00561633541493	"Intact"	"1. Control"	"F"	180.3663
"2931"	"C"	1	2004	54	0	9	0	0	23	1934	857.504	512.064	317.4006	12	0.500468027951244	6.00561633541493	"Intact"	"1. Control"	"L"	50.967
"2932"	"C"	2	1982	12	1	8	27.2	1	1	1934	879.348	373.888	660.226	9	0.210057870244844	1.8905208322036	"Disturbed"	"2. NPK+"	"L"	8.233
"2933"	"C"	2	1982	12	1	8	27.2	1	1	1934	879.348	373.888	660.226	9	0.210057870244844	1.8905208322036	"Disturbed"	"2. NPK+"	"F"	482.837
"2934"	"C"	2	1982	12	1	8	27.2	1	1	1934	879.348	373.888	660.226	9	0.210057870244844	1.8905208322036	"Disturbed"	"2. NPK+"	"C4"	57.733
"2935"	"C"	2	1982	12	1	8	27.2	1	1	1934	879.348	373.888	660.226	9	0.210057870244844	1.8905208322036	"Disturbed"	"2. NPK+"	"C3"	0.023
"2936"	"C"	2	1982	13	1	8	27.2	1	1	1934	879.348	373.888	751.896	13	0.227147653311342	2.95291949304744	"Disturbed"	"2. NPK+"	"F"	541.263
"2937"	"C"	2	1982	13	1	8	27.2	1	1	1934	879.348	373.888	751.896	13	0.227147653311342	2.95291949304744	"Disturbed"	"2. NPK+"	"C3"	33.3
"2938"	"C"	2	1982	13	1	8	27.2	1	1	1934	879.348	373.888	751.896	13	0.227147653311342	2.95291949304744	"Disturbed"	"2. NPK+"	"C4"	177.166
"2939"	"C"	2	1982	14	1	8	27.2	1	1	1934	879.348	373.888	1058.89	11	0.32670796244722	3.59378758691942	"Disturbed"	"2. NPK+"	"C3"	12.667
"2940"	"C"	2	1982	14	1	8	27.2	1	1	1934	879.348	373.888	1058.89	11	0.32670796244722	3.59378758691942	"Disturbed"	"2. NPK+"	"F"	736.819
"2941"	"C"	2	1982	14	1	8	27.2	1	1	1934	879.348	373.888	1058.89	11	0.32670796244722	3.59378758691942	"Disturbed"	"2. NPK+"	"S"	1.867
"2942"	"C"	2	1982	14	1	8	27.2	1	1	1934	879.348	373.888	1058.89	11	0.32670796244722	3.59378758691942	"Disturbed"	"2. NPK+"	"C4"	307.537
"2943"	"C"	2	1982	19	1	8	27.2	1	1	1934	879.348	373.888	815.056	13	0.241405970330951	3.13827761430236	"Disturbed"	"2. NPK+"	"C4"	529.756
"2944"	"C"	2	1982	19	1	8	27.2	1	1	1934	879.348	373.888	815.056	13	0.241405970330951	3.13827761430236	"Disturbed"	"2. NPK+"	"F"	274.256
"2945"	"C"	2	1982	19	1	8	27.2	1	1	1934	879.348	373.888	815.056	13	0.241405970330951	3.13827761430236	"Disturbed"	"2. NPK+"	"C3"	11.044
"2946"	"C"	2	1982	21	1	9	0	0	1	1934	879.348	373.888	260.388	10	0.235664879110271	2.35664879110271	"Disturbed"	"1. Control"	"F"	113.054
"2947"	"C"	2	1982	21	1	9	0	0	1	1934	879.348	373.888	260.388	10	0.235664879110271	2.35664879110271	"Disturbed"	"1. Control"	"C3"	0.147
"2948"	"C"	2	1982	21	1	9	0	0	1	1934	879.348	373.888	260.388	10	0.235664879110271	2.35664879110271	"Disturbed"	"1. Control"	"C4"	127.667
"2949"	"C"	2	1982	21	1	9	0	0	1	1934	879.348	373.888	260.388	10	0.235664879110271	2.35664879110271	"Disturbed"	"1. Control"	"L"	1.7
"2950"	"C"	2	1982	28	1	8	27.2	1	1	1934	879.348	373.888	927.445	12	0.135632735481423	1.62759282577708	"Disturbed"	"2. NPK+"	"F"	153.924
"2951"	"C"	2	1982	28	1	8	27.2	1	1	1934	879.348	373.888	927.445	12	0.135632735481423	1.62759282577708	"Disturbed"	"2. NPK+"	"L"	1.667
"2952"	"C"	2	1982	28	1	8	27.2	1	1	1934	879.348	373.888	927.445	12	0.135632735481423	1.62759282577708	"Disturbed"	"2. NPK+"	"C4"	769.837
"2953"	"C"	2	1982	28	1	8	27.2	1	1	1934	879.348	373.888	927.445	12	0.135632735481423	1.62759282577708	"Disturbed"	"2. NPK+"	"C3"	2.017
"2954"	"C"	2	1982	32	1	9	0	0	1	1934	879.348	373.888	248.685	11	0.238771335908063	2.62648469498869	"Disturbed"	"1. Control"	"C3"	2.814
"2955"	"C"	2	1982	32	1	9	0	0	1	1934	879.348	373.888	248.685	11	0.238771335908063	2.62648469498869	"Disturbed"	"1. Control"	"F"	185.304
"2956"	"C"	2	1982	32	1	9	0	0	1	1934	879.348	373.888	248.685	11	0.238771335908063	2.62648469498869	"Disturbed"	"1. Control"	"L"	12.633
"2957"	"C"	2	1982	32	1	9	0	0	1	1934	879.348	373.888	248.685	11	0.238771335908063	2.62648469498869	"Disturbed"	"1. Control"	"C4"	47.934
"2958"	"C"	2	1982	39	1	9	0	0	1	1934	879.348	373.888	373.01	18	0.247860110748841	4.46148199347913	"Disturbed"	"1. Control"	"C3"	12.687
"2959"	"C"	2	1982	39	1	9	0	0	1	1934	879.348	373.888	373.01	18	0.247860110748841	4.46148199347913	"Disturbed"	"1. Control"	"F"	206.9
"2960"	"C"	2	1982	39	1	9	0	0	1	1934	879.348	373.888	373.01	18	0.247860110748841	4.46148199347913	"Disturbed"	"1. Control"	"S"	0.09
"2961"	"C"	2	1982	39	1	9	0	0	1	1934	879.348	373.888	373.01	18	0.247860110748841	4.46148199347913	"Disturbed"	"1. Control"	"C4"	127.133
"2962"	"C"	2	1982	39	1	9	0	0	1	1934	879.348	373.888	373.01	18	0.247860110748841	4.46148199347913	"Disturbed"	"1. Control"	"L"	3.867
"2963"	"C"	2	1982	40	1	9	0	0	1	1934	879.348	373.888	258.32	17	0.197225481638605	3.35283318785628	"Disturbed"	"1. Control"	"C4"	34.067
"2964"	"C"	2	1982	40	1	9	0	0	1	1934	879.348	373.888	258.32	17	0.197225481638605	3.35283318785628	"Disturbed"	"1. Control"	"F"	89.786
"2965"	"C"	2	1982	40	1	9	0	0	1	1934	879.348	373.888	258.32	17	0.197225481638605	3.35283318785628	"Disturbed"	"1. Control"	"L"	0.76
"2966"	"C"	2	1982	40	1	9	0	0	1	1934	879.348	373.888	258.32	17	0.197225481638605	3.35283318785628	"Disturbed"	"1. Control"	"S"	2
"2967"	"C"	2	1982	40	1	9	0	0	1	1934	879.348	373.888	258.32	17	0.197225481638605	3.35283318785628	"Disturbed"	"1. Control"	"C3"	24.94
"2968"	"C"	2	1982	5	1	8	27.2	1	1	1934	879.348	373.888	821.556	8	0.293346059277897	2.34676847422317	"Disturbed"	"2. NPK+"	"F"	327.123
"2969"	"C"	2	1982	5	1	8	27.2	1	1	1934	879.348	373.888	821.556	8	0.293346059277897	2.34676847422317	"Disturbed"	"2. NPK+"	"C3"	3.467
"2970"	"C"	2	1982	5	1	8	27.2	1	1	1934	879.348	373.888	821.556	8	0.293346059277897	2.34676847422317	"Disturbed"	"2. NPK+"	"C4"	449.533
"2971"	"C"	2	1982	53	1	9	0	0	1	1934	879.348	373.888	188.117	15	0.374199968683513	5.6129995302527	"Disturbed"	"1. Control"	"C4"	43.92
"2972"	"C"	2	1982	53	1	9	0	0	1	1934	879.348	373.888	188.117	15	0.374199968683513	5.6129995302527	"Disturbed"	"1. Control"	"F"	101.774
"2973"	"C"	2	1982	53	1	9	0	0	1	1934	879.348	373.888	188.117	15	0.374199968683513	5.6129995302527	"Disturbed"	"1. Control"	"S"	12.433
"2974"	"C"	2	1982	53	1	9	0	0	1	1934	879.348	373.888	188.117	15	0.374199968683513	5.6129995302527	"Disturbed"	"1. Control"	"C3"	28.847
"2975"	"C"	2	1982	9	1	9	0	0	1	1934	879.348	373.888	286.175	11	0.2386383997417	2.6250223971587	"Disturbed"	"1. Control"	"C3"	8.933
"2976"	"C"	2	1982	9	1	9	0	0	1	1934	879.348	373.888	286.175	11	0.2386383997417	2.6250223971587	"Disturbed"	"1. Control"	"F"	195.275
"2977"	"C"	2	1982	9	1	9	0	0	1	1934	879.348	373.888	286.175	11	0.2386383997417	2.6250223971587	"Disturbed"	"1. Control"	"C4"	55.2
"2978"	"C"	2	1982	9	1	9	0	0	1	1934	879.348	373.888	286.175	11	0.2386383997417	2.6250223971587	"Disturbed"	"1. Control"	"S"	2.267
"2979"	"C"	2	1982	9	1	9	0	0	1	1934	879.348	373.888	286.175	11	0.2386383997417	2.6250223971587	"Disturbed"	"1. Control"	"L"	1.933
"2980"	"C"	2	1983	12	1	8	27.2	1	2	1934	858.012	550.926	689.133	12	0.329703735534033	3.9564448264084	"Disturbed"	"2. NPK+"	"F"	324.267
"2981"	"C"	2	1983	12	1	8	27.2	1	2	1934	858.012	550.926	689.133	12	0.329703735534033	3.9564448264084	"Disturbed"	"2. NPK+"	"C3"	90.9
"2982"	"C"	2	1983	12	1	8	27.2	1	2	1934	858.012	550.926	689.133	12	0.329703735534033	3.9564448264084	"Disturbed"	"2. NPK+"	"C4"	211.933
"2983"	"C"	2	1983	13	1	8	27.2	1	2	1934	858.012	550.926	1166.333	7	0.42205824055224	2.95440768386568	"Disturbed"	"2. NPK+"	"C3"	592.6
"2984"	"C"	2	1983	13	1	8	27.2	1	2	1934	858.012	550.926	1166.333	7	0.42205824055224	2.95440768386568	"Disturbed"	"2. NPK+"	"C4"	14.133
"2985"	"C"	2	1983	13	1	8	27.2	1	2	1934	858.012	550.926	1166.333	7	0.42205824055224	2.95440768386568	"Disturbed"	"2. NPK+"	"F"	559.6
"2986"	"C"	2	1983	14	1	8	27.2	1	2	1934	858.012	550.926	1381.333	8	0.283819789915814	2.27055831932651	"Disturbed"	"2. NPK+"	"C4"	92.933
"2987"	"C"	2	1983	14	1	8	27.2	1	2	1934	858.012	550.926	1381.333	8	0.283819789915814	2.27055831932651	"Disturbed"	"2. NPK+"	"C3"	132.267
"2988"	"C"	2	1983	14	1	8	27.2	1	2	1934	858.012	550.926	1381.333	8	0.283819789915814	2.27055831932651	"Disturbed"	"2. NPK+"	"F"	1156.133
"2989"	"C"	2	1983	19	1	8	27.2	1	2	1934	858.012	550.926	435.567	10	0.484346821867108	4.84346821867108	"Disturbed"	"2. NPK+"	"C3"	138.7
"2990"	"C"	2	1983	19	1	8	27.2	1	2	1934	858.012	550.926	435.567	10	0.484346821867108	4.84346821867108	"Disturbed"	"2. NPK+"	"C4"	37.2
"2991"	"C"	2	1983	19	1	8	27.2	1	2	1934	858.012	550.926	435.567	10	0.484346821867108	4.84346821867108	"Disturbed"	"2. NPK+"	"F"	259.667
"2992"	"C"	2	1983	21	1	9	0	0	2	1934	858.012	550.926	481.374	18	0.134469865476711	2.4204575785808	"Disturbed"	"1. Control"	"L"	27.267
"2993"	"C"	2	1983	21	1	9	0	0	2	1934	858.012	550.926	481.374	18	0.134469865476711	2.4204575785808	"Disturbed"	"1. Control"	"F"	338.047
"2994"	"C"	2	1983	21	1	9	0	0	2	1934	858.012	550.926	481.374	18	0.134469865476711	2.4204575785808	"Disturbed"	"1. Control"	"C4"	68.833
"2995"	"C"	2	1983	21	1	9	0	0	2	1934	858.012	550.926	481.374	18	0.134469865476711	2.4204575785808	"Disturbed"	"1. Control"	"C3"	24.96
"2996"	"C"	2	1983	28	1	8	27.2	1	2	1934	858.012	550.926	1173.7	11	0.12014421014861	1.32158631163471	"Disturbed"	"2. NPK+"	"C4"	61.7
"2997"	"C"	2	1983	28	1	8	27.2	1	2	1934	858.012	550.926	1173.7	11	0.12014421014861	1.32158631163471	"Disturbed"	"2. NPK+"	"F"	1020.934
"2998"	"C"	2	1983	28	1	8	27.2	1	2	1934	858.012	550.926	1173.7	11	0.12014421014861	1.32158631163471	"Disturbed"	"2. NPK+"	"C3"	91.066
"2999"	"C"	2	1983	32	1	9	0	0	2	1934	858.012	550.926	299.092	20	0.265071665528209	5.30143331056418	"Disturbed"	"1. Control"	"C4"	31.968
"3000"	"C"	2	1983	32	1	9	0	0	2	1934	858.012	550.926	299.092	20	0.265071665528209	5.30143331056418	"Disturbed"	"1. Control"	"F"	231.311
"3001"	"C"	2	1983	32	1	9	0	0	2	1934	858.012	550.926	299.092	20	0.265071665528209	5.30143331056418	"Disturbed"	"1. Control"	"C3"	22.279
"3002"	"C"	2	1983	32	1	9	0	0	2	1934	858.012	550.926	299.092	20	0.265071665528209	5.30143331056418	"Disturbed"	"1. Control"	"L"	12.167
"3003"	"C"	2	1983	32	1	9	0	0	2	1934	858.012	550.926	299.092	20	0.265071665528209	5.30143331056418	"Disturbed"	"1. Control"	"S"	1.367
"3004"	"C"	2	1983	39	1	9	0	0	2	1934	858.012	550.926	414.748	18	0.256319654843998	4.61375378719197	"Disturbed"	"1. Control"	"C3"	96.654
"3005"	"C"	2	1983	39	1	9	0	0	2	1934	858.012	550.926	414.748	18	0.256319654843998	4.61375378719197	"Disturbed"	"1. Control"	"C4"	19.3
"3006"	"C"	2	1983	39	1	9	0	0	2	1934	858.012	550.926	414.748	18	0.256319654843998	4.61375378719197	"Disturbed"	"1. Control"	"L"	0.933
"3007"	"C"	2	1983	39	1	9	0	0	2	1934	858.012	550.926	414.748	18	0.256319654843998	4.61375378719197	"Disturbed"	"1. Control"	"F"	245.461
"3008"	"C"	2	1983	39	1	9	0	0	2	1934	858.012	550.926	414.748	18	0.256319654843998	4.61375378719197	"Disturbed"	"1. Control"	"S"	3.567
"3009"	"C"	2	1983	40	1	9	0	0	2	1934	858.012	550.926	278.574	11	0.337791476607789	3.71570624268568	"Disturbed"	"1. Control"	"C3"	54.2
"3010"	"C"	2	1983	40	1	9	0	0	2	1934	858.012	550.926	278.574	11	0.337791476607789	3.71570624268568	"Disturbed"	"1. Control"	"F"	179.274
"3011"	"C"	2	1983	40	1	9	0	0	2	1934	858.012	550.926	278.574	11	0.337791476607789	3.71570624268568	"Disturbed"	"1. Control"	"C4"	15.767
"3012"	"C"	2	1983	5	1	8	27.2	1	2	1934	858.012	550.926	532.966	11	0.210919922348089	2.32011914582898	"Disturbed"	"2. NPK+"	"C4"	345.066
"3013"	"C"	2	1983	5	1	8	27.2	1	2	1934	858.012	550.926	532.966	11	0.210919922348089	2.32011914582898	"Disturbed"	"2. NPK+"	"C3"	30.267
"3014"	"C"	2	1983	5	1	8	27.2	1	2	1934	858.012	550.926	532.966	11	0.210919922348089	2.32011914582898	"Disturbed"	"2. NPK+"	"S"	1.033
"3015"	"C"	2	1983	5	1	8	27.2	1	2	1934	858.012	550.926	532.966	11	0.210919922348089	2.32011914582898	"Disturbed"	"2. NPK+"	"F"	119.867
"3016"	"C"	2	1983	53	1	9	0	0	2	1934	858.012	550.926	151.02	10	0.234137046261654	2.34137046261654	"Disturbed"	"1. Control"	"C4"	20.767
"3017"	"C"	2	1983	53	1	9	0	0	2	1934	858.012	550.926	151.02	10	0.234137046261654	2.34137046261654	"Disturbed"	"1. Control"	"F"	36.52
"3018"	"C"	2	1983	53	1	9	0	0	2	1934	858.012	550.926	151.02	10	0.234137046261654	2.34137046261654	"Disturbed"	"1. Control"	"S"	0.133
"3019"	"C"	2	1983	53	1	9	0	0	2	1934	858.012	550.926	151.02	10	0.234137046261654	2.34137046261654	"Disturbed"	"1. Control"	"C3"	93.6
"3020"	"C"	2	1983	9	1	9	0	0	2	1934	858.012	550.926	327.698	20	0.16389388950969	3.2778777901938	"Disturbed"	"1. Control"	"L"	2.167
"3021"	"C"	2	1983	9	1	9	0	0	2	1934	858.012	550.926	327.698	20	0.16389388950969	3.2778777901938	"Disturbed"	"1. Control"	"C4"	8.667
"3022"	"C"	2	1983	9	1	9	0	0	2	1934	858.012	550.926	327.698	20	0.16389388950969	3.2778777901938	"Disturbed"	"1. Control"	"C3"	150.27
"3023"	"C"	2	1983	9	1	9	0	0	2	1934	858.012	550.926	327.698	20	0.16389388950969	3.2778777901938	"Disturbed"	"1. Control"	"F"	110.743
"3024"	"C"	2	1983	9	1	9	0	0	2	1934	858.012	550.926	327.698	20	0.16389388950969	3.2778777901938	"Disturbed"	"1. Control"	"S"	0.017
"3025"	"C"	2	1984	12	1	8	27.2	1	3	1934	876.046	527.304	266.239	7	0.634495467674064	4.44146827371845	"Disturbed"	"2. NPK+"	"C3"	55.3
"3026"	"C"	2	1984	12	1	8	27.2	1	3	1934	876.046	527.304	266.239	7	0.634495467674064	4.44146827371845	"Disturbed"	"2. NPK+"	"F"	177.839
"3027"	"C"	2	1984	13	1	8	27.2	1	3	1934	876.046	527.304	389.44	3	0.338042926780118	1.01412878034036	"Disturbed"	"2. NPK+"	"C3"	389.153
"3028"	"C"	2	1984	13	1	8	27.2	1	3	1934	876.046	527.304	389.44	3	0.338042926780118	1.01412878034036	"Disturbed"	"2. NPK+"	"F"	0.11
"3029"	"C"	2	1984	14	1	8	27.2	1	3	1934	876.046	527.304	842.653	6	0.258172316181961	1.54903389709177	"Disturbed"	"2. NPK+"	"F"	812.333
"3030"	"C"	2	1984	14	1	8	27.2	1	3	1934	876.046	527.304	842.653	6	0.258172316181961	1.54903389709177	"Disturbed"	"2. NPK+"	"C3"	30.32
"3031"	"C"	2	1984	19	1	8	27.2	1	3	1934	876.046	527.304	117.454	2	0.506745388067455	1.01349077613491	"Disturbed"	"2. NPK+"	"F"	0.787
"3032"	"C"	2	1984	19	1	8	27.2	1	3	1934	876.046	527.304	117.454	2	0.506745388067455	1.01349077613491	"Disturbed"	"2. NPK+"	"C3"	116.667
"3033"	"C"	2	1984	21	1	9	0	0	3	1934	876.046	527.304	460.369	15	0.196280052964127	2.9442007944619	"Disturbed"	"1. Control"	"F"	363.407
"3034"	"C"	2	1984	21	1	9	0	0	3	1934	876.046	527.304	460.369	15	0.196280052964127	2.9442007944619	"Disturbed"	"1. Control"	"L"	0.037
"3035"	"C"	2	1984	21	1	9	0	0	3	1934	876.046	527.304	460.369	15	0.196280052964127	2.9442007944619	"Disturbed"	"1. Control"	"C4"	4.753
"3036"	"C"	2	1984	21	1	9	0	0	3	1934	876.046	527.304	460.369	15	0.196280052964127	2.9442007944619	"Disturbed"	"1. Control"	"C3"	45.239
"3037"	"C"	2	1984	28	1	8	27.2	1	3	1934	876.046	527.304	509.437	6	0.214113165782624	1.28467899469574	"Disturbed"	"2. NPK+"	"C4"	4.81
"3038"	"C"	2	1984	28	1	8	27.2	1	3	1934	876.046	527.304	509.437	6	0.214113165782624	1.28467899469574	"Disturbed"	"2. NPK+"	"F"	450.99
"3039"	"C"	2	1984	28	1	8	27.2	1	3	1934	876.046	527.304	509.437	6	0.214113165782624	1.28467899469574	"Disturbed"	"2. NPK+"	"C3"	53.637
"3040"	"C"	2	1984	32	1	9	0	0	3	1934	876.046	527.304	252.92	21	0.170414524596357	3.57870501652349	"Disturbed"	"1. Control"	"C4"	49.787
"3041"	"C"	2	1984	32	1	9	0	0	3	1934	876.046	527.304	252.92	21	0.170414524596357	3.57870501652349	"Disturbed"	"1. Control"	"F"	173.523
"3042"	"C"	2	1984	32	1	9	0	0	3	1934	876.046	527.304	252.92	21	0.170414524596357	3.57870501652349	"Disturbed"	"1. Control"	"C3"	24.057
"3043"	"C"	2	1984	32	1	9	0	0	3	1934	876.046	527.304	252.92	21	0.170414524596357	3.57870501652349	"Disturbed"	"1. Control"	"L"	4.233
"3044"	"C"	2	1984	39	1	9	0	0	3	1934	876.046	527.304	252.193	19	0.291412046787335	5.53682888895937	"Disturbed"	"1. Control"	"C4"	10.587
"3045"	"C"	2	1984	39	1	9	0	0	3	1934	876.046	527.304	252.193	19	0.291412046787335	5.53682888895937	"Disturbed"	"1. Control"	"C3"	71.616
"3046"	"C"	2	1984	39	1	9	0	0	3	1934	876.046	527.304	252.193	19	0.291412046787335	5.53682888895937	"Disturbed"	"1. Control"	"L"	0.75
"3047"	"C"	2	1984	39	1	9	0	0	3	1934	876.046	527.304	252.193	19	0.291412046787335	5.53682888895937	"Disturbed"	"1. Control"	"F"	125.664
"3048"	"C"	2	1984	39	1	9	0	0	3	1934	876.046	527.304	252.193	19	0.291412046787335	5.53682888895937	"Disturbed"	"1. Control"	"S"	2.14
"3049"	"C"	2	1984	40	1	9	0	0	3	1934	876.046	527.304	267.334	17	0.21187895183112	3.60194218112904	"Disturbed"	"1. Control"	"C3"	55.89
"3050"	"C"	2	1984	40	1	9	0	0	3	1934	876.046	527.304	267.334	17	0.21187895183112	3.60194218112904	"Disturbed"	"1. Control"	"C4"	19.586
"3051"	"C"	2	1984	40	1	9	0	0	3	1934	876.046	527.304	267.334	17	0.21187895183112	3.60194218112904	"Disturbed"	"1. Control"	"F"	176.731
"3052"	"C"	2	1984	40	1	9	0	0	3	1934	876.046	527.304	267.334	17	0.21187895183112	3.60194218112904	"Disturbed"	"1. Control"	"L"	9.117
"3053"	"C"	2	1984	40	1	9	0	0	3	1934	876.046	527.304	267.334	17	0.21187895183112	3.60194218112904	"Disturbed"	"1. Control"	"S"	0.743
"3054"	"C"	2	1984	5	1	8	27.2	1	3	1934	876.046	527.304	270.957	8	0.284971999478848	2.27977599583078	"Disturbed"	"2. NPK+"	"C3"	25.233
"3055"	"C"	2	1984	5	1	8	27.2	1	3	1934	876.046	527.304	270.957	8	0.284971999478848	2.27977599583078	"Disturbed"	"2. NPK+"	"C4"	0.667
"3056"	"C"	2	1984	5	1	8	27.2	1	3	1934	876.046	527.304	270.957	8	0.284971999478848	2.27977599583078	"Disturbed"	"2. NPK+"	"F"	240.49
"3057"	"C"	2	1984	53	1	9	0	0	3	1934	876.046	527.304	241.17	16	0.192968877045902	3.08750203273443	"Disturbed"	"1. Control"	"C3"	28.894
"3058"	"C"	2	1984	53	1	9	0	0	3	1934	876.046	527.304	241.17	16	0.192968877045902	3.08750203273443	"Disturbed"	"1. Control"	"C4"	17.55
