"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","origin","mass.above"
"B",1,4,2003,0,"Intact",8,27.2,"2. NPK+",1,22,NA,10.9
"B",1,4,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"INTRODUCED",243.78
"B",1,4,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"NATIVE",0.76
"B",1,6,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",2.4
"B",1,6,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",130.843
"B",1,6,1982,0,"Intact",9,0,"1. Control",0,1,NA,30.867
"B",1,6,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",0.333
"B",1,6,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",81.5
"B",1,6,1983,0,"Intact",9,0,"1. Control",0,2,NA,8.8
"B",1,6,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",1.54
"B",1,6,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",42.766
"B",1,6,1984,0,"Intact",9,0,"1. Control",0,3,NA,6.203
"B",1,6,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",0.61
"B",1,6,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",95.864
"B",1,6,1985,0,"Intact",9,0,"1. Control",0,4,NA,43.533
"B",1,6,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",2.7
"B",1,6,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",83.834
"B",1,6,1986,0,"Intact",9,0,"1. Control",0,5,NA,7.167
"B",1,6,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",1.166
"B",1,6,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",93.266
"B",1,6,1987,0,"Intact",9,0,"1. Control",0,6,NA,34
"B",1,6,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",4.033
"B",1,6,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",80.8
"B",1,6,1988,0,"Intact",9,0,"1. Control",0,7,NA,1.833
"B",1,6,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",3.966
"B",1,6,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",93.7
"B",1,6,1989,0,"Intact",9,0,"1. Control",0,8,NA,17.967
"B",1,6,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",0.863
"B",1,6,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",66.113
"B",1,6,1990,0,"Intact",9,0,"1. Control",0,9,NA,0.667
"B",1,6,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",0.5
"B",1,6,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",88.933
"B",1,6,1991,0,"Intact",9,0,"1. Control",0,10,NA,39.217
"B",1,6,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",4.46
"B",1,6,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",133.557
"B",1,6,1992,0,"Intact",9,0,"1. Control",0,11,NA,7.267
"B",1,6,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",1.887
"B",1,6,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",103.739
"B",1,6,1993,0,"Intact",9,0,"1. Control",0,12,NA,6
"B",1,6,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",2.34
"B",1,6,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",94.5
"B",1,6,1994,0,"Intact",9,0,"1. Control",0,13,NA,31.067
"B",1,6,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",1.259
"B",1,6,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",135.637
"B",1,6,1995,0,"Intact",9,0,"1. Control",0,14,NA,10.4
"B",1,6,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",9.567
"B",1,6,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",97.88
"B",1,6,1996,0,"Intact",9,0,"1. Control",0,15,NA,34.933
"B",1,6,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",1.533
"B",1,6,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",83.9
"B",1,6,1997,0,"Intact",9,0,"1. Control",0,16,NA,4.4
"B",1,6,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",0.1
"B",1,6,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",86.3
"B",1,6,1998,0,"Intact",9,0,"1. Control",0,17,NA,17.133
"B",1,6,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",1.54
"B",1,6,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",117.807
"B",1,6,1999,0,"Intact",9,0,"1. Control",0,18,NA,12.027
"B",1,6,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",0.233
"B",1,6,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",66.1
"B",1,6,2000,0,"Intact",9,0,"1. Control",0,19,NA,16.533
"B",1,6,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",0.433
"B",1,6,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",75.1
"B",1,6,2001,0,"Intact",9,0,"1. Control",0,20,NA,14.333
"B",1,6,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",1.37
"B",1,6,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",62.1
"B",1,6,2002,0,"Intact",9,0,"1. Control",0,21,NA,10.3
"B",1,6,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",2.567
"B",1,6,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",56.733
"B",1,6,2003,0,"Intact",9,0,"1. Control",0,22,NA,20.267
"B",1,6,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",1.6667
"B",1,6,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",41.533
"B",1,6,2004,0,"Intact",9,0,"1. Control",0,23,NA,11.4
"B",1,12,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",9.057
"B",1,12,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",123.601
"B",1,12,1982,0,"Intact",9,0,"1. Control",0,1,NA,0.11
"B",1,12,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",1.886
"B",1,12,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",111.243
"B",1,12,1983,0,"Intact",9,0,"1. Control",0,2,NA,1.9
"B",1,12,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",2.316
"B",1,12,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",89.265
"B",1,12,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",6.053
"B",1,12,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",58.347
"B",1,12,1985,0,"Intact",9,0,"1. Control",0,4,NA,4.267
"B",1,12,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",14.57
"B",1,12,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",88.43
"B",1,12,1986,0,"Intact",9,0,"1. Control",0,5,NA,1.233
"B",1,12,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",3.757
"B",1,12,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",125.949
"B",1,12,1987,0,"Intact",9,0,"1. Control",0,6,NA,9.55
"B",1,12,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",2.867
"B",1,12,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",56.167
"B",1,12,1988,0,"Intact",9,0,"1. Control",0,7,NA,0.6
"B",1,12,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",0.7
"B",1,12,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",73.7
"B",1,12,1989,0,"Intact",9,0,"1. Control",0,8,NA,3.133
"B",1,12,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",0.033
"B",1,12,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",67.341
"B",1,12,1990,0,"Intact",9,0,"1. Control",0,9,NA,0.1
"B",1,12,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",3.167
"B",1,12,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",64.115
"B",1,12,1991,0,"Intact",9,0,"1. Control",0,10,NA,20.167
"B",1,12,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",5.747
"B",1,12,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",42.903
"B",1,12,1992,0,"Intact",9,0,"1. Control",0,11,NA,4.103
"B",1,12,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",2.5
"B",1,12,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",99.668
"B",1,12,1993,0,"Intact",9,0,"1. Control",0,12,NA,5.9
"B",1,12,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",6.4
"B",1,12,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",71.834
"B",1,12,1994,0,"Intact",9,0,"1. Control",0,13,NA,34.6
"B",1,12,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",2.9
"B",1,12,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",79.291
"B",1,12,1995,0,"Intact",9,0,"1. Control",0,14,NA,3.567
"B",1,12,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",3.367
"B",1,12,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",79.633
"B",1,12,1996,0,"Intact",9,0,"1. Control",0,15,NA,19.367
"B",1,12,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",0.5
"B",1,12,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",73.033
"B",1,12,1997,0,"Intact",9,0,"1. Control",0,16,NA,7.833
"B",1,12,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",0.133
"B",1,12,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",109.767
"B",1,12,1998,0,"Intact",9,0,"1. Control",0,17,NA,16.5
"B",1,12,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",2.177
"B",1,12,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",70.39
"B",1,12,1999,0,"Intact",9,0,"1. Control",0,18,NA,4.707
"B",1,12,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",0.267
"B",1,12,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",59.933
"B",1,12,2000,0,"Intact",9,0,"1. Control",0,19,NA,13.967
"B",1,12,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",9.4
"B",1,12,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",63.633
"B",1,12,2001,0,"Intact",9,0,"1. Control",0,20,NA,13.833
"B",1,12,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",3.367
"B",1,12,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",82.64
"B",1,12,2002,0,"Intact",9,0,"1. Control",0,21,NA,13.6
"B",1,12,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",0.8
"B",1,12,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",106.86
"B",1,12,2003,0,"Intact",9,0,"1. Control",0,22,NA,22.633
"B",1,12,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",1.1666
"B",1,12,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",39.767
"B",1,12,2004,0,"Intact",9,0,"1. Control",0,23,NA,8.6
"B",1,21,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",1.103
"B",1,21,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",74.039
"B",1,21,1982,0,"Intact",9,0,"1. Control",0,1,NA,11.3
"B",1,21,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",5.466
"B",1,21,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",110.815
"B",1,21,1983,0,"Intact",9,0,"1. Control",0,2,NA,20.333
"B",1,21,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",1.85
"B",1,21,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",94.375
"B",1,21,1984,0,"Intact",9,0,"1. Control",0,3,NA,34.873
"B",1,21,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",0.163
"B",1,21,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",116.734
"B",1,21,1985,0,"Intact",9,0,"1. Control",0,4,NA,21.767
"B",1,21,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",3.957
"B",1,21,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",106.304
"B",1,21,1986,0,"Intact",9,0,"1. Control",0,5,NA,18.403
"B",1,21,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",0.67
"B",1,21,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",140.203
"B",1,21,1987,0,"Intact",9,0,"1. Control",0,6,NA,41
"B",1,21,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",1.167
"B",1,21,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",75.999
"B",1,21,1988,0,"Intact",9,0,"1. Control",0,7,NA,18.233
"B",1,21,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",0.3
"B",1,21,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",105.466
"B",1,21,1989,0,"Intact",9,0,"1. Control",0,8,NA,21.7
"B",1,21,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",0.11
"B",1,21,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",105.906
"B",1,21,1990,0,"Intact",9,0,"1. Control",0,9,NA,19.1
"B",1,21,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",3.463
"B",1,21,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",115.383
"B",1,21,1991,0,"Intact",9,0,"1. Control",0,10,NA,43.733
"B",1,21,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",1.24
"B",1,21,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",102.506
"B",1,21,1992,0,"Intact",9,0,"1. Control",0,11,NA,27.367
"B",1,21,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",2.5
"B",1,21,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",147.394
"B",1,21,1993,0,"Intact",9,0,"1. Control",0,12,NA,34.733
"B",1,21,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",2.2
"B",1,21,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",157.534
"B",1,21,1994,0,"Intact",9,0,"1. Control",0,13,NA,57.167
"B",1,21,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",5.867
"B",1,21,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",143.297
"B",1,21,1995,0,"Intact",9,0,"1. Control",0,14,NA,26.5
"B",1,21,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",3.783
"B",1,21,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",87.05
"B",1,21,1996,0,"Intact",9,0,"1. Control",0,15,NA,29.2
"B",1,21,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",0.233
"B",1,21,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",111.864
"B",1,21,1997,0,"Intact",9,0,"1. Control",0,16,NA,18.4
"B",1,21,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",108.457
"B",1,21,1998,0,"Intact",9,0,"1. Control",0,17,NA,15.4
"B",1,21,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",114.184
"B",1,21,1999,0,"Intact",9,0,"1. Control",0,18,NA,18.017
"B",1,21,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",0.067
"B",1,21,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",84.829
"B",1,21,2000,0,"Intact",9,0,"1. Control",0,19,NA,26.1
"B",1,21,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",0.027
"B",1,21,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",97.33
"B",1,21,2001,0,"Intact",9,0,"1. Control",0,20,NA,26.9
"B",1,21,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",95.009
"B",1,21,2002,0,"Intact",9,0,"1. Control",0,21,NA,25.967
"B",1,21,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",0.9
"B",1,21,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",55.1
"B",1,21,2003,0,"Intact",9,0,"1. Control",0,22,NA,37.367
"B",1,21,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",69.7667
"B",1,21,2004,0,"Intact",9,0,"1. Control",0,23,NA,22.067
"B",1,22,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"INTRODUCED",5.167
"B",1,22,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"NATIVE",215.454
"B",1,22,1982,0,"Intact",8,27.2,"2. NPK+",1,1,NA,83.567
"B",1,22,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"INTRODUCED",2.467
"B",1,22,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"NATIVE",274.903
"B",1,22,1983,0,"Intact",8,27.2,"2. NPK+",1,2,NA,188.37
"B",1,22,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"INTRODUCED",0.973
"B",1,22,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"NATIVE",190.77
"B",1,22,1984,0,"Intact",8,27.2,"2. NPK+",1,3,NA,104.57
"B",1,22,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"INTRODUCED",67.797
"B",1,22,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"NATIVE",14.2
"B",1,22,1985,0,"Intact",8,27.2,"2. NPK+",1,4,NA,158.3
"B",1,22,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"INTRODUCED",233.1
"B",1,22,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"NATIVE",12.4
"B",1,22,1986,0,"Intact",8,27.2,"2. NPK+",1,5,NA,164.6
"B",1,22,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"INTRODUCED",429.8
"B",1,22,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"NATIVE",0.267
"B",1,22,1987,0,"Intact",8,27.2,"2. NPK+",1,6,NA,34.067
"B",1,22,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"INTRODUCED",96.433
"B",1,22,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"NATIVE",0.267
"B",1,22,1989,0,"Intact",8,27.2,"2. NPK+",1,8,"INTRODUCED",334.03
"B",1,22,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"INTRODUCED",370.33
"B",1,22,1990,0,"Intact",8,27.2,"2. NPK+",1,9,NA,0.32
"B",1,22,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"INTRODUCED",214.43
"B",1,22,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"INTRODUCED",327.17
"B",1,22,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"INTRODUCED",792.37
"B",1,22,1993,0,"Intact",8,27.2,"2. NPK+",1,12,NA,4.5
"B",1,22,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"INTRODUCED",434.03
"B",1,22,1994,0,"Intact",8,27.2,"2. NPK+",1,13,NA,18.697
"B",1,22,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"INTRODUCED",496.4
"B",1,22,1995,0,"Intact",8,27.2,"2. NPK+",1,14,NA,3.933
"B",1,22,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"INTRODUCED",368.77
"B",1,22,1996,0,"Intact",8,27.2,"2. NPK+",1,15,NA,12.3
"B",1,22,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"INTRODUCED",277.03
"B",1,22,1997,0,"Intact",8,27.2,"2. NPK+",1,16,NA,1.867
"B",1,22,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"INTRODUCED",202.87
"B",1,22,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"NATIVE",0.067
"B",1,22,1998,0,"Intact",8,27.2,"2. NPK+",1,17,NA,0.107
"B",1,22,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"INTRODUCED",338.35
"B",1,22,1999,0,"Intact",8,27.2,"2. NPK+",1,18,NA,19.217
"B",1,22,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"INTRODUCED",121.63
"B",1,22,2000,0,"Intact",8,27.2,"2. NPK+",1,19,NA,0.133
"B",1,22,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"INTRODUCED",221.233
"B",1,22,2001,0,"Intact",8,27.2,"2. NPK+",1,20,NA,4.433
"B",1,22,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"INTRODUCED",224.147
"B",1,22,2002,0,"Intact",8,27.2,"2. NPK+",1,21,NA,21.9
"B",1,22,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"INTRODUCED",170.53
"B",1,22,2003,0,"Intact",8,27.2,"2. NPK+",1,22,NA,4.533
"B",1,22,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"INTRODUCED",224.08
"B",1,22,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"NATIVE",1.0733
"B",1,22,2004,0,"Intact",8,27.2,"2. NPK+",1,23,NA,2.1767
"B",1,35,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",3.196
"B",1,35,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",117.324
"B",1,35,1982,0,"Intact",9,0,"1. Control",0,1,NA,20.867
"B",1,35,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",0.1
"B",1,35,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",55.18
"B",1,35,1983,0,"Intact",9,0,"1. Control",0,2,NA,3.667
"B",1,35,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",2.141
"B",1,35,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",72.791
"B",1,35,1984,0,"Intact",9,0,"1. Control",0,3,NA,3.637
"B",1,35,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",1.306
"B",1,35,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",171.237
"B",1,35,1985,0,"Intact",9,0,"1. Control",0,4,NA,21.157
"B",1,35,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",1
"B",1,35,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",80.653
"B",1,35,1986,0,"Intact",9,0,"1. Control",0,5,NA,5.667
"B",1,35,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",3.233
"B",1,35,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",152.77
"B",1,35,1987,0,"Intact",9,0,"1. Control",0,6,NA,18.267
"B",1,35,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",0.667
"B",1,35,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",87.8
"B",1,35,1988,0,"Intact",9,0,"1. Control",0,7,NA,8.633
"B",1,35,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",2.534
"B",1,35,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",105
"B",1,35,1989,0,"Intact",9,0,"1. Control",0,8,NA,6.733
"B",1,35,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",0.023
"B",1,35,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",130.294
"B",1,35,1990,0,"Intact",9,0,"1. Control",0,9,NA,0.757
"B",1,35,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",0.023
"B",1,35,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",71.876
"B",1,35,1991,0,"Intact",9,0,"1. Control",0,10,NA,15.73
"B",1,35,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",6.357
"B",1,35,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",75.356
"B",1,35,1992,0,"Intact",9,0,"1. Control",0,11,NA,5.93
"B",1,35,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",9.5
"B",1,35,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",121.067
"B",1,35,1993,0,"Intact",9,0,"1. Control",0,12,NA,7.767
"B",1,35,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",5.733
"B",1,35,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",102.039
"B",1,35,1994,0,"Intact",9,0,"1. Control",0,13,NA,23.633
"B",1,35,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",4.267
"B",1,35,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",142.828
"B",1,35,1995,0,"Intact",9,0,"1. Control",0,14,NA,4.667
"B",1,35,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",7.024
"B",1,35,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",124.137
"B",1,35,1996,0,"Intact",9,0,"1. Control",0,15,NA,10.033
"B",1,35,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",1.4
"B",1,35,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",121.867
"B",1,35,1997,0,"Intact",9,0,"1. Control",0,16,NA,5.3
"B",1,35,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",6.866
"B",1,35,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",101.867
"B",1,35,1998,0,"Intact",9,0,"1. Control",0,17,NA,5.833
"B",1,35,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",3.807
"B",1,35,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",136.986
"B",1,35,1999,0,"Intact",9,0,"1. Control",0,18,NA,6.513
"B",1,35,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",3.333
"B",1,35,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",91.1
"B",1,35,2000,0,"Intact",9,0,"1. Control",0,19,NA,12.467
"B",1,35,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",2.567
"B",1,35,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",87.101
"B",1,35,2001,0,"Intact",9,0,"1. Control",0,20,NA,11.833
"B",1,35,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",2.4
"B",1,35,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",111.823
"B",1,35,2002,0,"Intact",9,0,"1. Control",0,21,NA,11.463
"B",1,35,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",0.463
"B",1,35,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",105.201
"B",1,35,2003,0,"Intact",9,0,"1. Control",0,22,NA,10.9
"B",1,35,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",1.0667
"B",1,35,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",48.933
"B",1,35,2004,0,"Intact",9,0,"1. Control",0,23,NA,12.933
"B",1,37,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",3.591
"B",1,37,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",147.063
"B",1,37,1982,0,"Intact",9,0,"1. Control",0,1,NA,55
"B",1,37,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",0.733
"B",1,37,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",184.314
"B",1,37,1983,0,"Intact",9,0,"1. Control",0,2,NA,67.633
"B",1,37,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",4.64
