"exp","field","plot","disk","yr.plowed","ntrt","nadd","other.add","year","dur","precip.mm","precip.gs","mass.above","rich","even","ens.pie"
1,"C",34,0,1934,3,2,1,1988,7,591.312,291.084,138.3,7,0.664782222417817,4.65347555692472
1,"C",34,0,1934,3,2,1,1989,8,618.744,411.226,198.203,8,0.29995658801938,2.39965270415504
1,"C",34,0,1934,3,2,1,1990,9,1058.164,780.542,253.973,10,0.365579824429219,3.65579824429219
1,"C",34,0,1934,3,2,1,1991,10,1163.066,664.972,231.737,10,0.227007992429289,2.27007992429289
1,"C",34,0,1934,3,2,1,1992,11,717.55,425.958,119.864,10,0.490143109406903,4.90143109406903
1,"C",34,0,1934,3,2,1,1993,12,1026.16,706.374,438.804,12,0.430418834906585,5.16502601887902
1,"C",34,0,1934,3,2,1,1994,13,797.052,488.696,117.734,9,0.441144593826461,3.97030134443815
1,"C",34,0,1934,3,2,1,1996,15,959.104,483.362,168.647,11,0.27507621876709,3.02583840643799
1,"C",34,0,1934,3,2,1,1997,16,690.626,463.296,223.532,10,0.372778643568101,3.72778643568101
1,"C",34,0,1934,3,2,1,1999,18,734.822,561.086,108.134,8,0.469243247609674,3.75394598087739
1,"C",34,0,1934,3,2,1,2000,19,599.694,354.33,26.966,5,0.446333045170419,2.2316652258521
1,"C",34,0,1934,3,2,1,2002,21,905.51,600.71,129.403,6,0.352822642985382,2.11693585791229
1,"C",34,0,1934,3,2,1,2004,23,857.504,512.064,37.0666,6,0.377401354115167,2.264408124691
1,"C",35,0,1934,5,5.4,1,1982,1,879.348,373.888,189.037,19,0.211640286063757,4.02116543521139
1,"C",35,0,1934,5,5.4,1,1983,2,858.012,550.926,314.172,18,0.301103328043329,5.41985990477993
1,"C",35,0,1934,5,5.4,1,1984,3,876.046,527.304,293.399,12,0.447584481231465,5.37101377477758
1,"C",35,0,1934,5,5.4,1,1985,4,993.648,502.92,262.596,9,0.449058528368156,4.0415267553134
1,"C",35,0,1934,5,5.4,1,1986,5,858.52,512.318,356.44,17,0.284696639537078,4.83984287213032
1,"C",35,0,1934,5,5.4,1,1987,6,578.612,379.984,426.504,7,0.554665489298372,3.8826584250886
1,"C",35,0,1934,5,5.4,1,1988,7,591.312,291.084,193.533,8,0.398809083427482,3.19047266741986
1,"C",35,0,1934,5,5.4,1,1989,8,618.744,411.226,231.867,6,0.419963650206618,2.51978190123971
1,"C",35,0,1934,5,5.4,1,1990,9,1058.164,780.542,305.87,9,0.502198137540273,4.51978323786246
1,"C",35,0,1934,5,5.4,1,1991,10,1163.066,664.972,295.53,5,0.621758513387254,3.10879256693627
1,"C",35,0,1934,5,5.4,1,1992,11,717.55,425.958,279.97,10,0.434113827853278,4.34113827853278
1,"C",35,0,1934,5,5.4,1,1993,12,1026.16,706.374,336.631,11,0.371205022386057,4.08325524624662
1,"C",35,0,1934,5,5.4,1,1994,13,797.052,488.696,276.401,8,0.595711919339625,4.765695354717
1,"C",35,0,1934,5,5.4,1,1996,15,959.104,483.362,235.834,6,0.461477977237042,2.76886786342225
1,"C",35,0,1934,5,5.4,1,1997,16,690.626,463.296,330.633,6,0.401229948257247,2.40737968954348
1,"C",35,0,1934,5,5.4,1,1999,18,734.822,561.086,156.067,6,0.646420196790271,3.87852118074163
1,"C",35,0,1934,5,5.4,1,2000,19,599.694,354.33,275.766,6,0.57077658304269,3.42465949825614
1,"C",35,0,1934,5,5.4,1,2002,21,905.51,600.71,248.123,6,0.299679576130616,1.7980774567837
1,"C",35,0,1934,5,5.4,1,2004,23,857.504,512.064,195.5333,5,0.253611517328278,1.26805758664139
1,"C",36,0,1934,3,2,1,1982,1,879.348,373.888,256.843,11,0.337159328537655,3.70875261391421
1,"C",36,0,1934,3,2,1,1983,2,858.012,550.926,278.481,18,0.206683626617461,3.72030527911429
1,"C",36,0,1934,3,2,1,1984,3,876.046,527.304,306.565,15,0.200689645899727,3.0103446884959
1,"C",36,0,1934,3,2,1,1985,4,993.648,502.92,214.374,13,0.241068425216339,3.1338895278124
1,"C",36,0,1934,3,2,1,1986,5,858.52,512.318,226.28,12,0.3048000318006,3.65760038160721
1,"C",36,0,1934,3,2,1,1987,6,578.612,379.984,342.437,11,0.418887240739261,4.60775964813187
1,"C",36,0,1934,3,2,1,1988,7,591.312,291.084,135.1,7,0.349776871296818,2.44843809907772
1,"C",36,0,1934,3,2,1,1989,8,618.744,411.226,205.033,5,0.621233478963625,3.10616739481812
1,"C",36,0,1934,3,2,1,1990,9,1058.164,780.542,196.926,10,0.368406223558029,3.68406223558029
1,"C",36,0,1934,3,2,1,1991,10,1163.066,664.972,372.793,8,0.305156428096,2.441251424768
1,"C",36,0,1934,3,2,1,1992,11,717.55,425.958,237.607,8,0.530107386243044,4.24085908994436
1,"C",36,0,1934,3,2,1,1993,12,1026.16,706.374,286.63,15,0.268485262687256,4.02727894030883
1,"C",36,0,1934,3,2,1,1994,13,797.052,488.696,79.708,5,0.28769492487285,1.43847462436425
1,"C",36,0,1934,3,2,1,1996,15,959.104,483.362,203.743,7,0.224096752487779,1.56867726741445
1,"C",36,0,1934,3,2,1,1997,16,690.626,463.296,269.24,10,0.482667139426907,4.82667139426907
1,"C",36,0,1934,3,2,1,1999,18,734.822,561.086,392.497,10,0.300126137771039,3.00126137771039
1,"C",36,0,1934,3,2,1,2000,19,599.694,354.33,130.699,7,0.340582317100229,2.3840762197016
1,"C",36,0,1934,3,2,1,2002,21,905.51,600.71,267.266,6,0.836274121380484,5.01764472828291
1,"C",36,0,1934,3,2,1,2004,23,857.504,512.064,195.573,10,0.220876107786391,2.20876107786391
1,"C",37,0,1934,2,1,1,1982,1,879.348,373.888,143.303,11,0.210602387863067,2.31662626649374
1,"C",37,0,1934,2,1,1,1983,2,858.012,550.926,218.797,12,0.272378449976236,3.26854139971483
1,"C",37,0,1934,2,1,1,1984,3,876.046,527.304,222.267,12,0.348488746728109,4.1818649607373
1,"C",37,0,1934,2,1,1,1985,4,993.648,502.92,127.082,11,0.380821703898041,4.18903874287845
1,"C",37,0,1934,2,1,1,1986,5,858.52,512.318,159.471,15,0.248641001098421,3.72961501647631
1,"C",37,0,1934,2,1,1,1987,6,578.612,379.984,221.163,11,0.282910622673612,3.11201684940973
1,"C",37,0,1934,2,1,1,1988,7,591.312,291.084,120.233,12,0.528545608245049,6.34254729894059
1,"C",37,0,1934,2,1,1,1989,8,618.744,411.226,312.601,10,0.296174041800183,2.96174041800183
1,"C",37,0,1934,2,1,1,1990,9,1058.164,780.542,170.721,10,0.337909215330527,3.37909215330527
1,"C",37,0,1934,2,1,1,1991,10,1163.066,664.972,199.838,10,0.267246834426996,2.67246834426996
1,"C",37,0,1934,2,1,1,1992,11,717.55,425.958,194.062,14,0.347695619406388,4.86773867168943
1,"C",37,0,1934,2,1,1,1993,12,1026.16,706.374,402.73,12,0.284740131226433,3.4168815747172
1,"C",37,0,1934,2,1,1,1994,13,797.052,488.696,289.332,13,0.553661945861385,7.197605296198
1,"C",37,0,1934,2,1,1,1996,15,959.104,483.362,387.757,13,0.369125309827276,4.79862902775458
1,"C",37,0,1934,2,1,1,1997,16,690.626,463.296,247.701,12,0.425955624495287,5.11146749394344
1,"C",37,0,1934,2,1,1,1999,18,734.822,561.086,206.5,11,0.520981600370073,5.73079760407081
1,"C",37,0,1934,2,1,1,2000,19,599.694,354.33,264.005,12,0.230030873137624,2.76037047765149
1,"C",37,0,1934,2,1,1,2002,21,905.51,600.71,347.693,11,0.48053633274823,5.28589966023053
1,"C",37,0,1934,2,1,1,2004,23,857.504,512.064,139.8,11,0.403888190695206,4.44277009764726
1,"C",38,0,1934,5,5.4,1,1982,1,879.348,373.888,247.847,10,0.140704767346744,1.40704767346744
1,"C",38,0,1934,5,5.4,1,1983,2,858.012,550.926,376.451,16,0.15006104477374,2.40097671637984
1,"C",38,0,1934,5,5.4,1,1984,3,876.046,527.304,185.094,14,0.234976144248884,3.28966601948437
1,"C",38,0,1934,5,5.4,1,1985,4,993.648,502.92,347.623,11,0.566353465824648,6.22988812407113
1,"C",38,0,1934,5,5.4,1,1986,5,858.52,512.318,386.627,11,0.256627907341574,2.82290698075731
1,"C",38,0,1934,5,5.4,1,1987,6,578.612,379.984,369.734,11,0.401246261765594,4.41370887942154
1,"C",38,0,1934,5,5.4,1,1988,7,591.312,291.084,140.796,11,0.165758345228522,1.82334179751374
1,"C",38,0,1934,5,5.4,1,1989,8,618.744,411.226,312.567,5,0.337730930194956,1.68865465097478
1,"C",38,0,1934,5,5.4,1,1990,9,1058.164,780.542,253.17,6,0.54373688460489,3.26242130762934
1,"C",38,0,1934,5,5.4,1,1991,10,1163.066,664.972,323.237,4,0.318934771974557,1.27573908789823
1,"C",38,0,1934,5,5.4,1,1992,11,717.55,425.958,242.334,8,0.314021863829602,2.51217491063682
1,"C",38,0,1934,5,5.4,1,1993,12,1026.16,706.374,220.3,7,0.561879579017832,3.93315705312483
1,"C",38,0,1934,5,5.4,1,1994,13,797.052,488.696,499.552,7,0.55187211130479,3.86310477913353
1,"C",38,0,1934,5,5.4,1,1996,15,959.104,483.362,254.243,6,0.23340547663356,1.40043285980136
1,"C",38,0,1934,5,5.4,1,1997,16,690.626,463.296,303.736,8,0.408550603316473,3.26840482653179
1,"C",38,0,1934,5,5.4,1,1999,18,734.822,561.086,246.499,7,0.388535289559906,2.71974702691934
1,"C",38,0,1934,5,5.4,1,2000,19,599.694,354.33,255.934,5,0.55778813460117,2.78894067300585
1,"C",38,0,1934,5,5.4,1,2002,21,905.51,600.71,207.95,4,0.490880834059404,1.96352333623762
1,"C",38,0,1934,5,5.4,1,2004,23,857.504,512.064,395.05,7,0.327215248142764,2.29050673699935
1,"C",40,0,1934,7,17,1,1982,1,879.348,373.888,430.161,9,0.268951137943972,2.42056024149574
1,"C",40,0,1934,7,17,1,1983,2,858.012,550.926,477.032,7,0.218571705968005,1.53000194177604
1,"C",40,0,1934,7,17,1,1984,3,876.046,527.304,391.183,6,0.201732317100687,1.21039390260412
1,"C",40,0,1934,7,17,1,1985,4,993.648,502.92,252.497,5,0.319560950299429,1.59780475149715
1,"C",40,0,1934,7,17,1,1986,5,858.52,512.318,409.737,6,0.384296618619485,2.30577971171691
1,"C",40,0,1934,7,17,1,1987,6,578.612,379.984,423.503,4,0.509785611623351,2.0391424464934
1,"C",40,0,1934,7,17,1,1988,7,591.312,291.084,254.836,3,0.349607194311238,1.04882158293371
1,"C",40,0,1934,7,17,1,1989,8,618.744,411.226,247.5,3,0.412926114908283,1.23877834472485
1,"C",40,0,1934,7,17,1,1990,9,1058.164,780.542,317.23,1,1,1
1,"C",40,0,1934,7,17,1,1991,10,1163.066,664.972,404.469,4,0.254744468600988,1.01897787440395
1,"C",40,0,1934,7,17,1,1992,11,717.55,425.958,453.95,3,0.35448946966426,1.06346840899278
1,"C",40,0,1934,7,17,1,1993,12,1026.16,706.374,217.03,5,0.301467667782441,1.50733833891221
1,"C",40,0,1934,7,17,1,1994,13,797.052,488.696,379,6,0.264246315663556,1.58547789398133
1,"C",40,0,1934,7,17,1,1996,15,959.104,483.362,192.803,3,0.407392361422314,1.22217708426694
1,"C",40,0,1934,7,17,1,1997,16,690.626,463.296,509.401,8,0.494805782356519,3.95844625885215
1,"C",40,0,1934,7,17,1,1999,18,734.822,561.086,211.407,7,0.376658758165356,2.63661130715749
1,"C",40,0,1934,7,17,1,2000,19,599.694,354.33,186.4,6,0.324003724521854,1.94402234713113
1,"C",40,0,1934,7,17,1,2002,21,905.51,600.71,443.274,6,0.487840860260263,2.92704516156158
1,"C",40,0,1934,7,17,1,2004,23,857.504,512.064,197.3227,5,0.356365301672997,1.78182650836498
1,"C",42,0,1934,2,1,1,1982,1,879.348,373.888,199.747,17,0.313201921857342,5.32443267157482
1,"C",42,0,1934,2,1,1,1983,2,858.012,550.926,300.018,15,0.202171963802977,3.03257945704465
1,"C",42,0,1934,2,1,1,1984,3,876.046,527.304,209.854,16,0.165197328023271,2.64315724837233
1,"C",42,0,1934,2,1,1,1985,4,993.648,502.92,182.243,18,0.154192899465291,2.77547219037524
1,"C",42,0,1934,2,1,1,1986,5,858.52,512.318,194.749,16,0.228772387608673,3.66035820173876
1,"C",42,0,1934,2,1,1,1987,6,578.612,379.984,338.133,15,0.238110379977637,3.57165569966456
1,"C",42,0,1934,2,1,1,1988,7,591.312,291.084,135,14,0.221969186873684,3.10756861623157
1,"C",42,0,1934,2,1,1,1989,8,618.744,411.226,199.632,8,0.398422588135908,3.18738070508726
1,"C",42,0,1934,2,1,1,1990,9,1058.164,780.542,283.234,11,0.143944313706716,1.58338745077387
1,"C",42,0,1934,2,1,1,1991,10,1163.066,664.972,229.862,10,0.218781175275822,2.18781175275822
1,"C",42,0,1934,2,1,1,1992,11,717.55,425.958,220.38,9,0.234791555239799,2.1131239971582
1,"C",42,0,1934,2,1,1,1993,12,1026.16,706.374,330.728,11,0.30558264102198,3.36140905124178
1,"C",42,0,1934,2,1,1,1994,13,797.052,488.696,167.622,11,0.294530428359232,3.23983471195155
1,"C",42,0,1934,2,1,1,1996,15,959.104,483.362,250.776,9,0.433616552859279,3.90254897573351
1,"C",42,0,1934,2,1,1,1997,16,690.626,463.296,328.798,11,0.412452036398905,4.53697240038795
1,"C",42,0,1934,2,1,1,1999,18,734.822,561.086,212.324,9,0.293828152590546,2.64445337331492
1,"C",42,0,1934,2,1,1,2000,19,599.694,354.33,161.033,8,0.312277818958168,2.49822255166535
1,"C",42,0,1934,2,1,1,2002,21,905.51,600.71,213.113,9,0.371592848658002,3.34433563792202
1,"C",42,0,1934,2,1,1,2004,23,857.504,512.064,271.3973,11,0.290938625257343,3.20032487783077
1,"C",44,0,1934,8,27.2,1,1982,1,879.348,373.888,749.553,8,0.313440452572348,2.50752362057879
1,"C",44,0,1934,8,27.2,1,1983,2,858.012,550.926,744.168,12,0.182672903730369,2.19207484476443
1,"C",44,0,1934,8,27.2,1,1984,3,876.046,527.304,324.127,10,0.376417566481856,3.76417566481856
1,"C",44,0,1934,8,27.2,1,1985,4,993.648,502.92,441.861,8,0.386120383594601,3.08896306875681
1,"C",44,0,1934,8,27.2,1,1986,5,858.52,512.318,403.112,12,0.109389174137382,1.31267008964858
1,"C",44,0,1934,8,27.2,1,1987,6,578.612,379.984,489.9,4,0.422740600300914,1.69096240120365
1,"C",44,0,1934,8,27.2,1,1988,7,591.312,291.084,174.297,7,0.184350297160244,1.29045208012171
1,"C",44,0,1934,8,27.2,1,1989,8,618.744,411.226,223.897,10,0.211521188360635,2.11521188360635
1,"C",44,0,1934,8,27.2,1,1990,9,1058.164,780.542,190.526,5,0.26916233091561,1.34581165457805
1,"C",44,0,1934,8,27.2,1,1991,10,1163.066,664.972,280.534,7,0.203914791113345,1.42740353779341
1,"C",44,0,1934,8,27.2,1,1992,11,717.55,425.958,354.506,4,0.530973682952223,2.12389473180889
1,"C",44,0,1934,8,27.2,1,1993,12,1026.16,706.374,536.4,7,0.426248186572833,2.98373730600983
1,"C",44,0,1934,8,27.2,1,1994,13,797.052,488.696,366.87,9,0.235060102249113,2.11554092024202
1,"C",44,0,1934,8,27.2,1,1996,15,959.104,483.362,193.633,9,0.551992481587992,4.96793233429193
1,"C",44,0,1934,8,27.2,1,1997,16,690.626,463.296,251.964,6,0.404114864596871,2.42468918758122
1,"C",44,0,1934,8,27.2,1,1999,18,734.822,561.086,247.327,4,0.49394337903626,1.97577351614504
1,"C",44,0,1934,8,27.2,1,2000,19,599.694,354.33,317.167,5,0.232576080161334,1.16288040080667
1,"C",44,0,1934,8,27.2,1,2002,21,905.51,600.71,573.203,7,0.168843528171073,1.18190469719751
1,"C",44,0,1934,8,27.2,1,2004,23,857.504,512.064,578.0666,5,0.20574476426775,1.02872382133875
1,"C",45,0,1934,4,3.4,1,1982,1,879.348,373.888,242.699,9,0.478297377923322,4.30467640130989
1,"C",45,0,1934,4,3.4,1,1983,2,858.012,550.926,401.233,17,0.207444772516368,3.52656113277825
1,"C",45,0,1934,4,3.4,1,1984,3,876.046,527.304,199.461,18,0.31676800677927,5.70182412202685
1,"C",45,0,1934,4,3.4,1,1985,4,993.648,502.92,188.327,11,0.302234271076063,3.32457698183669
1,"C",45,0,1934,4,3.4,1,1986,5,858.52,512.318,328.102,14,0.327809702490358,4.58933583486501
1,"C",45,0,1934,4,3.4,1,1987,6,578.612,379.984,203.667,7,0.440659472789306,3.08461630952514
1,"C",45,0,1934,4,3.4,1,1988,7,591.312,291.084,122.401,10,0.250749088787819,2.50749088787819
1,"C",45,0,1934,4,3.4,1,1989,8,618.744,411.226,360.933,8,0.446979549515783,3.57583639612626
1,"C",45,0,1934,4,3.4,1,1990,9,1058.164,780.542,280.577,10,0.259829060048559,2.59829060048559
1,"C",45,0,1934,4,3.4,1,1991,10,1163.066,664.972,313.934,10,0.273295681436558,2.73295681436558
1,"C",45,0,1934,4,3.4,1,1992,11,717.55,425.958,287.717,11,0.291970170188295,3.21167187207124
1,"C",45,0,1934,4,3.4,1,1993,12,1026.16,706.374,466.333,13,0.372812020802087,4.84655627042713
1,"C",45,0,1934,4,3.4,1,1994,13,797.052,488.696,387.503,8,0.562523323468146,4.50018658774516
1,"C",45,0,1934,4,3.4,1,1996,15,959.104,483.362,325.071,7,0.302563241465372,2.1179426902576
1,"C",45,0,1934,4,3.4,1,1997,16,690.626,463.296,368.544,10,0.315027283837354,3.15027283837354
1,"C",45,0,1934,4,3.4,1,1999,18,734.822,561.086,333.603,8,0.358582139072053,2.86865711257643
1,"C",45,0,1934,4,3.4,1,2000,19,599.694,354.33,342.4,5,0.931948903876138,4.65974451938069
1,"C",45,0,1934,4,3.4,1,2002,21,905.51,600.71,331.019,6,0.307663455025876,1.84598073015526
1,"C",45,0,1934,4,3.4,1,2004,23,857.504,512.064,638.3706,5,0.274944773013724,1.37472386506862
1,"C",46,0,1934,4,3.4,1,1982,1,879.348,373.888,234.86,16,0.226913074281102,3.63060918849764
1,"C",46,0,1934,4,3.4,1,1983,2,858.012,550.926,423.804,8,0.388797947709225,3.1103835816738
1,"C",46,0,1934,4,3.4,1,1984,3,876.046,527.304,137.027,9,0.299580508839224,2.69622457955301
1,"C",46,0,1934,4,3.4,1,1985,4,993.648,502.92,73.361,5,0.578154690512946,2.89077345256473
1,"C",46,0,1934,4,3.4,1,1986,5,858.52,512.318,278.474,8,0.316569486955456,2.53255589564364
1,"C",46,0,1934,4,3.4,1,1987,6,578.612,379.984,266.933,10,0.454758007155932,4.54758007155932
1,"C",46,0,1934,4,3.4,1,1988,7,591.312,291.084,36.832,8,0.337969721471955,2.70375777177564
1,"C",46,0,1934,4,3.4,1,1989,8,618.744,411.226,238.866,6,0.67583428389722,4.05500570338332
1,"C",46,0,1934,4,3.4,1,1990,9,1058.164,780.542,268.971,6,0.453253640942357,2.71952184565414
1,"C",46,0,1934,4,3.4,1,1991,10,1163.066,664.972,300.137,8,0.398943262631158,3.19154610104926
1,"C",46,0,1934,4,3.4,1,1992,11,717.55,425.958,380.474,11,0.333640071767011,3.67004078943712
1,"C",46,0,1934,4,3.4,1,1993,12,1026.16,706.374,457.084,10,0.297177501313675,2.97177501313675
1,"C",46,0,1934,4,3.4,1,1994,13,797.052,488.696,295.19,8,0.459282896923068,3.67426317538454
1,"C",46,0,1934,4,3.4,1,1996,15,959.104,483.362,177.2,5,0.291255404584972,1.45627702292486
1,"C",46,0,1934,4,3.4,1,1997,16,690.626,463.296,468.063,7,0.44537220968723,3.11760546781061
1,"C",46,0,1934,4,3.4,1,1999,18,734.822,561.086,122,3,0.514906538512637,1.54471961553791
1,"C",46,0,1934,4,3.4,1,2000,19,599.694,354.33,244.199,7,0.465152486762208,3.25606740733546
1,"C",46,0,1934,4,3.4,1,2002,21,905.51,600.71,403.603,3,0.661695005323712,1.98508501597114
1,"C",46,0,1934,4,3.4,1,2004,23,857.504,512.064,346.164,4,0.522391354090214,2.08956541636086
1,"C",48,0,1934,7,17,1,1982,1,879.348,373.888,466.795,11,0.267438233289144,2.94182056618059
1,"C",48,0,1934,7,17,1,1983,2,858.012,550.926,442.561,7,0.305587530446426,2.13911271312498
1,"C",48,0,1934,7,17,1,1984,3,876.046,527.304,291.249,4,0.267936962513948,1.07174785005579
1,"C",48,0,1934,7,17,1,1985,4,993.648,502.92,211.509,6,0.256889118318709,1.54133470991225
1,"C",48,0,1934,7,17,1,1986,5,858.52,512.318,493.594,5,0.495643487749818,2.47821743874909
1,"C",48,0,1934,7,17,1,1987,6,578.612,379.984,326.87,6,0.571201529397851,3.42720917638711
1,"C",48,0,1934,7,17,1,1988,7,591.312,291.084,163.9,4,0.492296348777871,1.96918539511148
1,"C",48,0,1934,7,17,1,1989,8,618.744,411.226,342.929,4,0.308399928006918,1.23359971202767
1,"C",48,0,1934,7,17,1,1990,9,1058.164,780.542,310.397,2,0.500957754684177,1.00191550936835
1,"C",48,0,1934,7,17,1,1991,10,1163.066,664.972,256.1,5,0.218331499043308,1.09165749521654
1,"C",48,0,1934,7,17,1,1992,11,717.55,425.958,571.057,3,0.345664847701507,1.03699454310452
1,"C",48,0,1934,7,17,1,1993,12,1026.16,706.374,266.937,3,0.821613018599015,2.46483905579704
1,"C",48,0,1934,7,17,1,1994,13,797.052,488.696,91.767,4,0.306092664540136,1.22437065816054
1,"C",48,0,1934,7,17,1,1996,15,959.104,483.362,227.67,7,0.189570468654765,1.32699328058335
1,"C",48,0,1934,7,17,1,1997,16,690.626,463.296,103.101,6,0.377621028320501,2.26572616992301
1,"C",48,0,1934,7,17,1,1999,18,734.822,561.086,171.013,7,0.431528906066542,3.0207023424658
1,"C",48,0,1934,7,17,1,2000,19,599.694,354.33,249.803,5,0.558801364287069,2.79400682143535
1,"C",48,0,1934,7,17,1,2002,21,905.51,600.71,290.674,10,0.295300527948437,2.95300527948437
1,"C",48,0,1934,7,17,1,2004,23,857.504,512.064,347.6373,10,0.408540256456811,4.08540256456811
1,"C",49,0,1934,5,5.4,1,1982,1,879.348,373.888,249.954,13,0.380451580434558,4.94587054564925
1,"C",49,0,1934,5,5.4,1,1983,2,858.012,550.926,385.58,16,0.363455584462964,5.81528935140743
1,"C",49,0,1934,5,5.4,1,1984,3,876.046,527.304,181.543,12,0.297290712023242,3.5674885442789
1,"C",49,0,1934,5,5.4,1,1985,4,993.648,502.92,336.564,14,0.22182064632204,3.10548904850857
1,"C",49,0,1934,5,5.4,1,1986,5,858.52,512.318,340.166,13,0.302403733329753,3.93124853328679
1,"C",49,0,1934,5,5.4,1,1987,6,578.612,379.984,483.404,9,0.182272821500087,1.64045539350078
1,"C",49,0,1934,5,5.4,1,1988,7,591.312,291.084,69.167,10,0.513852401912948,5.13852401912948
1,"C",49,0,1934,5,5.4,1,1989,8,618.744,411.226,188.534,5,0.52472497517315,2.62362487586575
1,"C",49,0,1934,5,5.4,1,1990,9,1058.164,780.542,180.717,8,0.492447322567145,3.93957858053716
1,"C",49,0,1934,5,5.4,1,1991,10,1163.066,664.972,397.418,8,0.500854557856204,4.00683646284963
1,"C",49,0,1934,5,5.4,1,1992,11,717.55,425.958,268.843,12,0.267539294772541,3.2104715372705
1,"C",49,0,1934,5,5.4,1,1993,12,1026.16,706.374,336.97,10,0.42569286092347,4.2569286092347
1,"C",49,0,1934,5,5.4,1,1994,13,797.052,488.696,187.601,8,0.291589024470417,2.33271219576334
1,"C",49,0,1934,5,5.4,1,1996,15,959.104,483.362,293.278,8,0.271358249465136,2.17086599572109
1,"C",49,0,1934,5,5.4,1,1997,16,690.626,463.296,259.103,8,0.281295503732631,2.25036402986105
1,"C",49,0,1934,5,5.4,1,1999,18,734.822,561.086,170.461,5,0.453620303397986,2.26810151698993
1,"C",49,0,1934,5,5.4,1,2000,19,599.694,354.33,319.103,9,0.391603202881914,3.52442882593722
1,"C",49,0,1934,5,5.4,1,2002,21,905.51,600.71,249.986,6,0.372019877760855,2.23211926656513
1,"C",49,0,1934,5,5.4,1,2004,23,857.504,512.064,212.166,7,0.5198927484043,3.6392492388301
1,"C",50,0,1934,4,3.4,1,1982,1,879.348,373.888,220.648,10,0.234707331072027,2.34707331072027
1,"C",50,0,1934,4,3.4,1,1983,2,858.012,550.926,330.853,13,0.327405496998067,4.25627146097487
1,"C",50,0,1934,4,3.4,1,1984,3,876.046,527.304,229.481,15,0.363691179615615,5.45536769423423
1,"C",50,0,1934,4,3.4,1,1985,4,993.648,502.92,255.386,13,0.35349517429859,4.59543726588167
1,"C",50,0,1934,4,3.4,1,1986,5,858.52,512.318,337.014,9,0.559188168896317,5.03269352006685
1,"C",50,0,1934,4,3.4,1,1987,6,578.612,379.984,476.564,11,0.457899069835365,5.03688976818902
1,"C",50,0,1934,4,3.4,1,1988,7,591.312,291.084,58.9,5,0.732218172408043,3.66109086204022
1,"C",50,0,1934,4,3.4,1,1989,8,618.744,411.226,121.933,6,0.471945723796028,2.83167434277617
1,"C",50,0,1934,4,3.4,1,1990,9,1058.164,780.542,321.31,9,0.547074176317452,4.92366758685707
1,"C",50,0,1934,4,3.4,1,1991,10,1163.066,664.972,212.866,8,0.225856502995896,1.80685202396717
1,"C",50,0,1934,4,3.4,1,1992,11,717.55,425.958,334.618,12,0.266355602886513,3.19626723463815
1,"C",50,0,1934,4,3.4,1,1993,12,1026.16,706.374,603.809,8,0.657955005745561,5.26364004596449
1,"C",50,0,1934,4,3.4,1,1994,13,797.052,488.696,310.663,9,0.362381846623339,3.26143661961005
1,"C",50,0,1934,4,3.4,1,1996,15,959.104,483.362,297.219,7,0.25171206528513,1.76198445699591
1,"C",50,0,1934,4,3.4,1,1997,16,690.626,463.296,281.5,7,0.316128519123686,2.2128996338658
1,"C",50,0,1934,4,3.4,1,1999,18,734.822,561.086,333.264,7,0.492499252922461,3.44749477045723
1,"C",50,0,1934,4,3.4,1,2000,19,599.694,354.33,156.634,10,0.207983494227987,2.07983494227987
1,"C",50,0,1934,4,3.4,1,2002,21,905.51,600.71,286.635,9,0.424667184526328,3.82200466073695
1,"C",50,0,1934,4,3.4,1,2004,23,857.504,512.064,491.443,5,0.676685897065172,3.38342948532586
1,"C",51,0,1934,8,27.2,1,1982,1,879.348,373.888,558.423,12,0.231079723867378,2.77295668640854
1,"C",51,0,1934,8,27.2,1,1983,2,858.012,550.926,647.03,11,0.440808389780031,4.84889228758034
1,"C",51,0,1934,8,27.2,1,1984,3,876.046,527.304,287.666,8,0.28249276991171,2.25994215929368
1,"C",51,0,1934,8,27.2,1,1985,4,993.648,502.92,155.963,7,0.302695080797839,2.11886556558487
1,"C",51,0,1934,8,27.2,1,1986,5,858.52,512.318,407.148,6,0.34634576534331,2.07807459205986
1,"C",51,0,1934,8,27.2,1,1987,6,578.612,379.984,331.761,5,0.458733468107231,2.29366734053615
1,"C",51,0,1934,8,27.2,1,1988,7,591.312,291.084,143.833,5,0.624845522673974,3.12422761336987
1,"C",51,0,1934,8,27.2,1,1989,8,618.744,411.226,294.803,4,0.41688592706534,1.66754370826136
1,"C",51,0,1934,8,27.2,1,1990,9,1058.164,780.542,319.37,3,0.36056306172976,1.08168918518928
1,"C",51,0,1934,8,27.2,1,1991,10,1163.066,664.972,556.679,6,0.261032562137838,1.56619537282703
1,"C",51,0,1934,8,27.2,1,1992,11,717.55,425.958,374.354,6,0.34831162881474,2.08986977288844
1,"C",51,0,1934,8,27.2,1,1993,12,1026.16,706.374,823.033,6,0.718652143714838,4.31191286228903
1,"C",51,0,1934,8,27.2,1,1994,13,797.052,488.696,436.93,5,0.346740239746811,1.73370119873406
1,"C",51,0,1934,8,27.2,1,1996,15,959.104,483.362,465.393,6,0.379916962246628,2.27950177347977
1,"C",51,0,1934,8,27.2,1,1997,16,690.626,463.296,348.566,6,0.722305226739066,4.3338313604344
