"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","functional.group","mass.above"
"C",1,51,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"F",213.07
"C",1,51,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"L",4.367
"C",1,51,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"C3",154.2367
"C",1,51,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"C4",0.5
"C",1,51,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"F",487.2967
"C",1,51,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"L",1.1667
"C",1,53,1982,0,"Intact",9,0,"1. Control",0,1,"C3",24.167
"C",1,53,1982,0,"Intact",9,0,"1. Control",0,1,"C4",48.833
"C",1,53,1982,0,"Intact",9,0,"1. Control",0,1,"F",86.18
"C",1,53,1983,0,"Intact",9,0,"1. Control",0,2,"C3",40.14
"C",1,53,1983,0,"Intact",9,0,"1. Control",0,2,"C4",131.37
"C",1,53,1983,0,"Intact",9,0,"1. Control",0,2,"F",66.933
"C",1,53,1984,0,"Intact",9,0,"1. Control",0,3,"C3",21.493
"C",1,53,1984,0,"Intact",9,0,"1. Control",0,3,"C4",36.63
"C",1,53,1984,0,"Intact",9,0,"1. Control",0,3,"F",76.907
"C",1,53,1984,0,"Intact",9,0,"1. Control",0,3,"S",0.417
"C",1,53,1985,0,"Intact",9,0,"1. Control",0,4,"C3",15.447
"C",1,53,1985,0,"Intact",9,0,"1. Control",0,4,"C4",34.167
"C",1,53,1985,0,"Intact",9,0,"1. Control",0,4,"F",56.776
"C",1,53,1986,0,"Intact",9,0,"1. Control",0,5,"C3",31.616
"C",1,53,1986,0,"Intact",9,0,"1. Control",0,5,"C4",54.4
"C",1,53,1986,0,"Intact",9,0,"1. Control",0,5,"F",50.646
"C",1,53,1986,0,"Intact",9,0,"1. Control",0,5,"S",0.533
"C",1,53,1987,0,"Intact",9,0,"1. Control",0,6,"C3",36.134
"C",1,53,1987,0,"Intact",9,0,"1. Control",0,6,"C4",109.2
"C",1,53,1987,0,"Intact",9,0,"1. Control",0,6,"F",400.438
"C",1,53,1987,0,"Intact",9,0,"1. Control",0,6,"S",0.4
"C",1,53,1988,0,"Intact",9,0,"1. Control",0,7,"C3",12.334
"C",1,53,1988,0,"Intact",9,0,"1. Control",0,7,"C4",68.3
"C",1,53,1988,0,"Intact",9,0,"1. Control",0,7,"F",21.833
"C",1,53,1989,0,"Intact",9,0,"1. Control",0,8,"C3",13.867
"C",1,53,1989,0,"Intact",9,0,"1. Control",0,8,"C4",102.9
"C",1,53,1989,0,"Intact",9,0,"1. Control",0,8,"F",177.934
"C",1,53,1990,0,"Intact",9,0,"1. Control",0,9,"C3",9.7
"C",1,53,1990,0,"Intact",9,0,"1. Control",0,9,"C4",53.967
"C",1,53,1990,0,"Intact",9,0,"1. Control",0,9,"F",50.174
"C",1,53,1990,0,"Intact",9,0,"1. Control",0,9,"S",0.633
"C",1,53,1991,0,"Intact",9,0,"1. Control",0,10,"C3",23.766
"C",1,53,1991,0,"Intact",9,0,"1. Control",0,10,"C4",73.633
"C",1,53,1991,0,"Intact",9,0,"1. Control",0,10,"F",83.832
"C",1,53,1991,0,"Intact",9,0,"1. Control",0,10,"S",0.467
"C",1,53,1992,0,"Intact",9,0,"1. Control",0,11,"C3",36.4
"C",1,53,1992,0,"Intact",9,0,"1. Control",0,11,"C4",32.4
"C",1,53,1992,0,"Intact",9,0,"1. Control",0,11,"F",15.934
"C",1,53,1992,0,"Intact",9,0,"1. Control",0,11,"L",0.017
"C",1,53,1993,0,"Intact",9,0,"1. Control",0,12,"C3",51.166
"C",1,53,1993,0,"Intact",9,0,"1. Control",0,12,"C4",146.93
"C",1,53,1993,0,"Intact",9,0,"1. Control",0,12,"F",92.04
"C",1,53,1993,0,"Intact",9,0,"1. Control",0,12,"L",0.033
"C",1,53,1994,0,"Intact",9,0,"1. Control",0,13,"C3",29
"C",1,53,1994,0,"Intact",9,0,"1. Control",0,13,"C4",46.7
"C",1,53,1994,0,"Intact",9,0,"1. Control",0,13,"F",139.134
"C",1,53,1995,0,"Intact",9,0,"1. Control",0,14,"C3",65.724
"C",1,53,1995,0,"Intact",9,0,"1. Control",0,14,"C4",108.03
"C",1,53,1995,0,"Intact",9,0,"1. Control",0,14,"F",73.019
"C",1,53,1996,0,"Intact",9,0,"1. Control",0,15,"C3",70.566
"C",1,53,1996,0,"Intact",9,0,"1. Control",0,15,"C4",70.433
"C",1,53,1996,0,"Intact",9,0,"1. Control",0,15,"F",81.828
"C",1,53,1997,0,"Intact",9,0,"1. Control",0,16,"C3",37.067
"C",1,53,1997,0,"Intact",9,0,"1. Control",0,16,"C4",72.733
"C",1,53,1997,0,"Intact",9,0,"1. Control",0,16,"F",38.367
"C",1,53,1998,0,"Intact",9,0,"1. Control",0,17,"C3",32.9
"C",1,53,1998,0,"Intact",9,0,"1. Control",0,17,"C4",91.367
"C",1,53,1998,0,"Intact",9,0,"1. Control",0,17,"F",49.401
"C",1,53,1999,0,"Intact",9,0,"1. Control",0,18,"C3",52.5
"C",1,53,1999,0,"Intact",9,0,"1. Control",0,18,"C4",176.93
"C",1,53,1999,0,"Intact",9,0,"1. Control",0,18,"F",22.369
"C",1,53,2000,0,"Intact",9,0,"1. Control",0,19,"C3",31.033
"C",1,53,2000,0,"Intact",9,0,"1. Control",0,19,"C4",41.533
"C",1,53,2000,0,"Intact",9,0,"1. Control",0,19,"F",93.213
"C",1,53,2001,0,"Intact",9,0,"1. Control",0,20,"C3",28.533
"C",1,53,2001,0,"Intact",9,0,"1. Control",0,20,"C4",56.467
"C",1,53,2001,0,"Intact",9,0,"1. Control",0,20,"F",165.303
"C",1,53,2002,0,"Intact",9,0,"1. Control",0,21,"C3",42.723
"C",1,53,2002,0,"Intact",9,0,"1. Control",0,21,"C4",54.833
"C",1,53,2002,0,"Intact",9,0,"1. Control",0,21,"F",47.846
"C",1,53,2003,0,"Intact",9,0,"1. Control",0,22,"C3",63.1
"C",1,53,2003,0,"Intact",9,0,"1. Control",0,22,"C4",70.5
"C",1,53,2003,0,"Intact",9,0,"1. Control",0,22,"F",32.793
"C",1,53,2004,0,"Intact",9,0,"1. Control",0,23,"C3",28.667
"C",1,53,2004,0,"Intact",9,0,"1. Control",0,23,"C4",11.133
"C",1,53,2004,0,"Intact",9,0,"1. Control",0,23,"F",76.1334
"C",1,54,1982,0,"Intact",9,0,"1. Control",0,1,"C3",34.316
"C",1,54,1982,0,"Intact",9,0,"1. Control",0,1,"C4",129.3
"C",1,54,1982,0,"Intact",9,0,"1. Control",0,1,"F",64.094
"C",1,54,1983,0,"Intact",9,0,"1. Control",0,2,"C3",36.667
"C",1,54,1983,0,"Intact",9,0,"1. Control",0,2,"C4",81.1
"C",1,54,1983,0,"Intact",9,0,"1. Control",0,2,"F",18.801
"C",1,54,1984,0,"Intact",9,0,"1. Control",0,3,"C3",31.134
"C",1,54,1984,0,"Intact",9,0,"1. Control",0,3,"C4",47.933
"C",1,54,1984,0,"Intact",9,0,"1. Control",0,3,"F",86.126
"C",1,54,1985,0,"Intact",9,0,"1. Control",0,4,"C3",49.283
"C",1,54,1985,0,"Intact",9,0,"1. Control",0,4,"C4",42.867
"C",1,54,1985,0,"Intact",9,0,"1. Control",0,4,"F",50.207
"C",1,54,1986,0,"Intact",9,0,"1. Control",0,5,"C3",21.91
"C",1,54,1986,0,"Intact",9,0,"1. Control",0,5,"C4",37.9
"C",1,54,1986,0,"Intact",9,0,"1. Control",0,5,"F",82.372
"C",1,54,1987,0,"Intact",9,0,"1. Control",0,6,"C3",18.233
"C",1,54,1987,0,"Intact",9,0,"1. Control",0,6,"C4",67.233
"C",1,54,1987,0,"Intact",9,0,"1. Control",0,6,"F",29.403
"C",1,54,1988,0,"Intact",9,0,"1. Control",0,7,"C3",5.634
"C",1,54,1988,0,"Intact",9,0,"1. Control",0,7,"C4",27.333
"C",1,54,1988,0,"Intact",9,0,"1. Control",0,7,"F",66.434
"C",1,54,1989,0,"Intact",9,0,"1. Control",0,8,"C3",14.767
"C",1,54,1989,0,"Intact",9,0,"1. Control",0,8,"C4",43.1
"C",1,54,1989,0,"Intact",9,0,"1. Control",0,8,"F",158.4
"C",1,54,1990,0,"Intact",9,0,"1. Control",0,9,"C3",3.794
"C",1,54,1990,0,"Intact",9,0,"1. Control",0,9,"C4",37.99
"C",1,54,1990,0,"Intact",9,0,"1. Control",0,9,"F",94.891
"C",1,54,1991,0,"Intact",9,0,"1. Control",0,10,"C3",25.104
"C",1,54,1991,0,"Intact",9,0,"1. Control",0,10,"C4",65.967
"C",1,54,1991,0,"Intact",9,0,"1. Control",0,10,"F",41.133
"C",1,54,1992,0,"Intact",9,0,"1. Control",0,11,"C3",69.667
"C",1,54,1992,0,"Intact",9,0,"1. Control",0,11,"C4",48.074
"C",1,54,1992,0,"Intact",9,0,"1. Control",0,11,"F",62.348
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,"C3",46.3
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,"C4",43.4
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,"F",292.863
"C",1,54,1993,0,"Intact",9,0,"1. Control",0,12,"S",0.025
"C",1,54,1994,0,"Intact",9,0,"1. Control",0,13,"C3",45.067
"C",1,54,1994,0,"Intact",9,0,"1. Control",0,13,"C4",82.666
"C",1,54,1994,0,"Intact",9,0,"1. Control",0,13,"F",49.767
"C",1,54,1994,0,"Intact",9,0,"1. Control",0,13,"S",0.1
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"C3",61.433
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"C4",127.537
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"F",65.027
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"L",3.8
"C",1,54,1995,0,"Intact",9,0,"1. Control",0,14,"S",0.252
"C",1,54,1996,0,"Intact",9,0,"1. Control",0,15,"C3",51.663
"C",1,54,1996,0,"Intact",9,0,"1. Control",0,15,"C4",63.667
"C",1,54,1996,0,"Intact",9,0,"1. Control",0,15,"F",24.75
"C",1,54,1996,0,"Intact",9,0,"1. Control",0,15,"L",0.07
"C",1,54,1997,0,"Intact",9,0,"1. Control",0,16,"C3",37.4
"C",1,54,1997,0,"Intact",9,0,"1. Control",0,16,"C4",87.567
"C",1,54,1997,0,"Intact",9,0,"1. Control",0,16,"F",112.165
"C",1,54,1998,0,"Intact",9,0,"1. Control",0,17,"C3",27.5
"C",1,54,1998,0,"Intact",9,0,"1. Control",0,17,"C4",132.533
"C",1,54,1998,0,"Intact",9,0,"1. Control",0,17,"F",43.934
"C",1,54,1999,0,"Intact",9,0,"1. Control",0,18,"C3",34.96
"C",1,54,1999,0,"Intact",9,0,"1. Control",0,18,"C4",113.5
"C",1,54,1999,0,"Intact",9,0,"1. Control",0,18,"F",164.449
"C",1,54,2000,0,"Intact",9,0,"1. Control",0,19,"C3",29.666
"C",1,54,2000,0,"Intact",9,0,"1. Control",0,19,"C4",61.733
"C",1,54,2000,0,"Intact",9,0,"1. Control",0,19,"F",125.633
"C",1,54,2001,0,"Intact",9,0,"1. Control",0,20,"C3",32.067
"C",1,54,2001,0,"Intact",9,0,"1. Control",0,20,"C4",68.766
"C",1,54,2001,0,"Intact",9,0,"1. Control",0,20,"F",131.9
"C",1,54,2002,0,"Intact",9,0,"1. Control",0,21,"C3",28.777
"C",1,54,2002,0,"Intact",9,0,"1. Control",0,21,"C4",92
"C",1,54,2002,0,"Intact",9,0,"1. Control",0,21,"F",351.241
"C",1,54,2002,0,"Intact",9,0,"1. Control",0,21,"L",8.867
"C",1,54,2003,0,"Intact",9,0,"1. Control",0,22,"C3",45.433
"C",1,54,2003,0,"Intact",9,0,"1. Control",0,22,"C4",70.8
"C",1,54,2003,0,"Intact",9,0,"1. Control",0,22,"F",21.891
"C",1,54,2003,0,"Intact",9,0,"1. Control",0,22,"L",3.167
"C",1,54,2004,0,"Intact",9,0,"1. Control",0,23,"C3",13.2003
"C",1,54,2004,0,"Intact",9,0,"1. Control",0,23,"C4",29.9
"C",1,54,2004,0,"Intact",9,0,"1. Control",0,23,"F",180.3663
"C",1,54,2004,0,"Intact",9,0,"1. Control",0,23,"L",50.967
"C",2,5,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",3.467
"C",2,5,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",449.533
"C",2,5,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",327.123
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",30.267
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",345.066
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",119.867
"C",2,5,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"S",1.033
"C",2,5,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",25.233
"C",2,5,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C4",0.667
"C",2,5,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"F",240.49
"C",2,5,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C3",70.257
"C",2,5,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C4",56.536
"C",2,5,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"F",337.254
"C",2,5,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C3",0.023
"C",2,5,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C4",15.863
"C",2,5,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"F",466.815
"C",2,5,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C3",6.533
"C",2,5,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C4",70.8
"C",2,5,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"F",228.499
"C",2,5,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C3",0.5
"C",2,5,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C4",1.5
"C",2,5,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"F",236.733
"C",2,5,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C3",74.466
"C",2,5,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C4",5.067
"C",2,5,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"F",135.366
"C",2,5,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C3",39.29
"C",2,5,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C4",15.563
"C",2,5,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"F",230.96
"C",2,5,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C3",331.533
"C",2,5,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C4",39.5
"C",2,5,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"F",147.2
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"C3",8.933
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"C4",55.2
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"F",195.275
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"L",1.933
"C",2,9,1982,1,"Disturbed",9,0,"1. Control",0,1,"S",2.267
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"C3",150.27
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"C4",8.667
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"F",110.743
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"L",2.167
"C",2,9,1983,1,"Disturbed",9,0,"1. Control",0,2,"S",0.017
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"C3",83.59
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"C4",10.5
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"F",176.273
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"L",3.8
"C",2,9,1984,1,"Disturbed",9,0,"1. Control",0,3,"S",0.157
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"C3",108.147
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"C4",47.286
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"F",15.719
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"L",18.66
"C",2,9,1985,1,"Disturbed",9,0,"1. Control",0,4,"S",0.05
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,"C3",20.901
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,"C4",7.6
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,"F",108.224
"C",2,9,1986,1,"Disturbed",9,0,"1. Control",0,5,"L",15.7
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"C3",7.4
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"C4",3.367
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"F",63.634
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"L",1.7
"C",2,9,1987,1,"Disturbed",9,0,"1. Control",0,6,"S",0.033
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,"C3",28.533
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,"C4",102.6
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,"F",65.468
"C",2,9,1988,1,"Disturbed",9,0,"1. Control",0,7,"L",1.4
"C",2,9,1989,1,"Disturbed",9,0,"1. Control",0,8,"C3",41.501
"C",2,9,1989,1,"Disturbed",9,0,"1. Control",0,8,"C4",102.1
"C",2,9,1989,1,"Disturbed",9,0,"1. Control",0,8,"F",5.333
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,"C3",37.403
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,"C4",69.427
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,"F",107.974
"C",2,9,1990,1,"Disturbed",9,0,"1. Control",0,9,"L",1.03
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,"C3",52.336
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,"C4",126.283
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,"F",7.9
"C",2,9,1991,1,"Disturbed",9,0,"1. Control",0,10,"L",0.033
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",0.023
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",57.733
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",482.837
"C",2,12,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"L",8.233
"C",2,12,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",90.9
"C",2,12,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",211.933
"C",2,12,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",324.267
"C",2,12,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",55.3
"C",2,12,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"F",177.839
"C",2,12,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C3",15.387
"C",2,12,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C4",39.9
"C",2,12,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"F",303.16
"C",2,12,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C3",6.163
"C",2,12,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C4",24.133
"C",2,12,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"F",453.777
"C",2,12,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C3",23.067
"C",2,12,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"F",91.734
"C",2,12,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C3",63.533
"C",2,12,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C4",0.433
"C",2,12,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"F",16.066
"C",2,12,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C3",508.467
"C",2,12,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"F",6
"C",2,12,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C3",286.516
"C",2,12,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C4",15.6
"C",2,12,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"F",1.113
"C",2,12,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C3",549.1
"C",2,12,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"F",11.5
"C",2,12,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"C3",437.947
"C",2,12,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"C4",0.014
"C",2,12,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"F",219.533
"C",2,12,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"C3",464.134
"C",2,12,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"F",175.533
"C",2,12,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"C3",280.933
"C",2,12,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"F",116.133
"C",2,12,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"C3",346.933
"C",2,12,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"F",51.05
"C",2,12,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"C3",293.634
"C",2,12,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"F",301.334
"C",2,12,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"C3",26.083
"C",2,12,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"F",94.487
"C",2,12,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"C3",74.1
"C",2,12,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"C4",0.1
"C",2,12,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"F",5.033
"C",2,12,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"C3",193.333
"C",2,12,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"F",150.954
"C",2,12,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,"C3",74.1333
"C",2,12,2003,1,"Disturbed",8,27.2,"2. NPK+",1,22,"F",155.6666
"C",2,12,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"C3",177.5667
"C",2,12,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"F",22.5333
"C",2,12,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"S",0.46667
"C",2,13,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",33.3
"C",2,13,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",177.166
"C",2,13,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",541.263
"C",2,13,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",592.6
"C",2,13,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",14.133
"C",2,13,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",559.6
"C",2,13,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",389.153
"C",2,13,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"F",0.11
"C",2,13,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C3",385.38
"C",2,13,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C4",0.887
"C",2,13,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"F",55.18
"C",2,13,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C3",757.3
"C",2,13,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C3",666.034
"C",2,13,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"F",0.567
"C",2,13,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C3",666.233
"C",2,13,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C3",475.734
"C",2,13,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C3",399.067
"C",2,13,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C3",601.733
"C",2,14,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",12.667
"C",2,14,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",307.537
"C",2,14,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",736.819
"C",2,14,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"S",1.867
"C",2,14,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",132.267
"C",2,14,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",92.933
"C",2,14,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",1156.133
"C",2,14,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",30.32
"C",2,14,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"F",812.333
"C",2,14,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C3",2.02
"C",2,14,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"C4",4.347
"C",2,14,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"F",475.743
"C",2,14,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C3",199.493
"C",2,14,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"C4",7.533
"C",2,14,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"F",45.23
"C",2,14,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C3",10.666
"C",2,14,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"C4",51.867
"C",2,14,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"F",218.9
"C",2,14,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C3",248.566
"C",2,14,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"C4",0.1
"C",2,14,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"F",5.033
"C",2,14,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"C3",236.667
"C",2,14,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"F",12.6
"C",2,14,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"C3",708.9
"C",2,14,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C3",735.133
"C",2,14,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"C4",0.433
"C",2,14,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"F",85.933
"C",2,19,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C3",11.044
"C",2,19,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"C4",529.756
"C",2,19,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"F",274.256
"C",2,19,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C3",138.7
"C",2,19,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"C4",37.2
"C",2,19,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"F",259.667
"C",2,19,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"C3",116.667
"C",2,19,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"F",0.787
