"field","exp","plot","year","disk","disk.trt","ntrt","trt","nadd","other.add","dur","duration","mass.above"
"B",1,37,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",219.2
"B",1,37,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",97.6
"B",1,37,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",115.233
"B",1,37,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",145.532
"B",1,37,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.243
"B",1,37,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",0.503
"B",1,37,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",136.347
"B",1,37,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",13.077
"B",1,37,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",134.313
"B",1,37,1993,0,"Intact",9,"1. Control",0,0,12,"ANNUAL",0.033
"B",1,37,1993,0,"Intact",9,"1. Control",0,0,12,"BIENNIAL",76.9
"B",1,37,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",304.67
"B",1,37,1994,0,"Intact",9,"1. Control",0,0,13,"ANNUAL",0.009
"B",1,37,1994,0,"Intact",9,"1. Control",0,0,13,"BIENNIAL",0.6
"B",1,37,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",189.5
"B",1,37,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",234.095
"B",1,37,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",222.867
"B",1,37,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",146.5
"B",1,37,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",156.304
"B",1,37,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",212.25
"B",1,37,2000,0,"Intact",9,"1. Control",0,0,19,"ANNUAL",0.067
"B",1,37,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",169.467
"B",1,37,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",63.15
"B",1,37,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",141.915
"B",1,37,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",139.07
"B",1,37,2004,0,"Intact",9,"1. Control",0,0,23,"ANNUAL",0.08
"B",1,37,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",130.9996
"B",1,39,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",2.31
"B",1,39,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",529.033
"B",1,39,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"ANNUAL",18.533
"B",1,39,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",520.12
"B",1,39,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",311.5
"B",1,39,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"BIENNIAL",6.18
"B",1,39,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",296.813
"B",1,39,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"ANNUAL",0.04
"B",1,39,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"BIENNIAL",4.077
"B",1,39,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",322.46
"B",1,39,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"ANNUAL",0.333
"B",1,39,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"BIENNIAL",3.3
"B",1,39,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",231.097
"B",1,39,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"ANNUAL",57.167
"B",1,39,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"BIENNIAL",4.567
"B",1,39,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",95.433
"B",1,39,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"ANNUAL",23.567
"B",1,39,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",204.597
"B",1,39,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"ANNUAL",18.267
"B",1,39,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",71.167
"B",1,39,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",219.002
"B",1,39,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"ANNUAL",4.303
"B",1,39,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",297.097
"B",1,39,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"ANNUAL",0.067
"B",1,39,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",455.93
"B",1,39,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",238.273
"B",1,39,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",0.046
"B",1,39,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",448.863
"B",1,39,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",231.163
"B",1,39,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",255.997
"B",1,39,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",156.8
"B",1,39,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",272.643
"B",1,39,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",171.23
"B",1,39,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",231.173
"B",1,39,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",363.207
"B",1,39,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",205.683
"B",1,39,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",230.27
"B",1,44,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",24.53
"B",1,44,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"BIENNIAL",0.623
"B",1,44,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",498.506
"B",1,44,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"ANNUAL",70.967
"B",1,44,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",216.37
"B",1,44,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",154.544
"B",1,44,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"ANNUAL",1.72
"B",1,44,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"BIENNIAL",2.51
"B",1,44,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",142.994
"B",1,44,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"ANNUAL",0.1
"B",1,44,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",256.764
"B",1,44,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"ANNUAL",241.47
"B",1,44,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",393.206
"B",1,44,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"ANNUAL",14.6
"B",1,44,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",57.1
"B",1,44,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"ANNUAL",3.2
"B",1,44,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",552.137
"B",1,44,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"ANNUAL",401.83
"B",1,44,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",4.3
"B",1,44,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",280.64
"B",1,44,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"ANNUAL",192.547
"B",1,44,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"BIENNIAL",12.93
"B",1,44,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",197.627
"B",1,44,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"ANNUAL",6.817
"B",1,44,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"BIENNIAL",347.547
"B",1,44,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",385.033
"B",1,44,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"BIENNIAL",4.2
"B",1,44,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",335.77
"B",1,44,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",0.1
"B",1,44,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",615.111
"B",1,44,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",389.497
"B",1,44,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",315.23
"B",1,44,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",436.53
"B",1,44,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",160.55
"B",1,44,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",185.463
"B",1,44,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",538
"B",1,44,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"BIENNIAL",31.3
"B",1,44,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",253.163
"B",1,44,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"ANNUAL",15
"B",1,44,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",38.133
"B",1,44,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"BIENNIAL",13.403
"B",1,44,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",236.7033
"B",1,47,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",17.512
"B",1,47,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"BIENNIAL",15.337
"B",1,47,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",314.366
"B",1,47,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"ANNUAL",3.833
"B",1,47,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",297.2
"B",1,47,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"ANNUAL",0.163
"B",1,47,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",165.157
"B",1,47,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"ANNUAL",0.257
"B",1,47,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",440.367
"B",1,47,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",389.201
"B",1,47,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",363.07
"B",1,47,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",138.53
"B",1,47,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",270.6
"B",1,47,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",219.653
"B",1,47,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",215.73
"B",1,47,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",254.233
"B",1,47,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",539.6
"B",1,47,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",290.767
"B",1,47,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",400.397
"B",1,47,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",293.113
"B",1,47,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",214.637
"B",1,47,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",89.433
"B",1,47,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",363.91
"B",1,47,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",339.1
"B",1,47,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"ANNUAL",0.533
"B",1,47,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",274.67
"B",1,47,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"ANNUAL",0.08
"B",1,47,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",347.2
"B",1,47,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",79.067
"B",1,47,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",98.5663
"B",1,52,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.39
"B",1,52,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",89.686
"B",1,52,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",2.21
"B",1,52,1983,0,"Intact",9,"1. Control",0,0,2,"BIENNIAL",1.467
"B",1,52,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",178.832
"B",1,52,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",1.563
"B",1,52,1984,0,"Intact",9,"1. Control",0,0,3,"BIENNIAL",0.027
"B",1,52,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",106.822
"B",1,52,1985,0,"Intact",9,"1. Control",0,0,4,"ANNUAL",0.02
"B",1,52,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",88.943
"B",1,52,1986,0,"Intact",9,"1. Control",0,0,5,"ANNUAL",0.827
"B",1,52,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",131.651
"B",1,52,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.067
"B",1,52,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",102.166
"B",1,52,1988,0,"Intact",9,"1. Control",0,0,7,"ANNUAL",0.033
"B",1,52,1988,0,"Intact",9,"1. Control",0,0,7,"BIENNIAL",0.367
"B",1,52,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",68.7
"B",1,52,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",69.134
"B",1,52,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",113.166
"B",1,52,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.757
"B",1,52,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",0.01
"B",1,52,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",164.605
"B",1,52,1992,0,"Intact",9,"1. Control",0,0,11,"ANNUAL",0.494
"B",1,52,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",55.921
"B",1,52,1993,0,"Intact",9,"1. Control",0,0,12,"ANNUAL",0.1
"B",1,52,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",159.332
"B",1,52,1994,0,"Intact",9,"1. Control",0,0,13,"ANNUAL",0.061
"B",1,52,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",64.107
"B",1,52,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.033
"B",1,52,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",178.27
"B",1,52,1996,0,"Intact",9,"1. Control",0,0,15,"ANNUAL",0.03
"B",1,52,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",130.597
"B",1,52,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",107.034
"B",1,52,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",91.866
"B",1,52,1999,0,"Intact",9,"1. Control",0,0,18,"ANNUAL",0.023
"B",1,52,1999,0,"Intact",9,"1. Control",0,0,18,"BIENNIAL",0.113
"B",1,52,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",79.103
"B",1,52,2000,0,"Intact",9,"1. Control",0,0,19,"ANNUAL",0.2
"B",1,52,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",69.899
"B",1,52,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",69.7
"B",1,52,2002,0,"Intact",9,"1. Control",0,0,21,"ANNUAL",0.07
"B",1,52,2002,0,"Intact",9,"1. Control",0,0,21,"BIENNIAL",0.173
"B",1,52,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",105.63
"B",1,52,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",96.574
"B",1,52,2004,0,"Intact",9,"1. Control",0,0,23,"ANNUAL",0.0633
"B",1,52,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",59.1574
"B",2,3,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",331.316
"B",2,3,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"BIENNIAL",0.1
"B",2,3,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",5.554
"B",2,3,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",135.766
"B",2,3,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",245.366
"B",2,3,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",419.993
"B",2,3,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"ANNUAL",0.14
"B",2,3,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",340.71
"B",2,3,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",370.5
"B",2,3,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",419.766
"B",2,3,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",292.133
"B",2,3,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",314.1
"B",2,3,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"ANNUAL",0.067
"B",2,3,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",434.533
"B",2,3,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",602.433
"B",2,3,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"ANNUAL",2.397
"B",2,3,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",707.18
"B",2,3,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"ANNUAL",0.03
"B",2,3,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",627.63
"B",2,3,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",395.733
"B",2,3,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",593.126
"B",2,3,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",411.167
"B",2,3,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"ANNUAL",0.037
"B",2,3,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",456.233
"B",2,3,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",456.466
"B",2,3,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",469.734
"B",2,3,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",568.133
"B",2,5,1982,1,"Disturbed",9,"1. Control",0,0,1,"ANNUAL",86.237
"B",2,5,1982,1,"Disturbed",9,"1. Control",0,0,1,"PERENNIAL",6.123
"B",2,5,1983,1,"Disturbed",9,"1. Control",0,0,2,"ANNUAL",58.4
"B",2,5,1983,1,"Disturbed",9,"1. Control",0,0,2,"BIENNIAL",0.06
"B",2,5,1983,1,"Disturbed",9,"1. Control",0,0,2,"PERENNIAL",77.566
"B",2,5,1984,1,"Disturbed",9,"1. Control",0,0,3,"ANNUAL",9.88
"B",2,5,1984,1,"Disturbed",9,"1. Control",0,0,3,"BIENNIAL",0.1
"B",2,5,1984,1,"Disturbed",9,"1. Control",0,0,3,"PERENNIAL",119.225
"B",2,5,1985,1,"Disturbed",9,"1. Control",0,0,4,"ANNUAL",2.406
"B",2,5,1985,1,"Disturbed",9,"1. Control",0,0,4,"BIENNIAL",4.4
"B",2,5,1985,1,"Disturbed",9,"1. Control",0,0,4,"PERENNIAL",236.924
"B",2,5,1986,1,"Disturbed",9,"1. Control",0,0,5,"ANNUAL",24.811
"B",2,5,1986,1,"Disturbed",9,"1. Control",0,0,5,"BIENNIAL",5.466
"B",2,5,1986,1,"Disturbed",9,"1. Control",0,0,5,"PERENNIAL",108.133
"B",2,5,1987,1,"Disturbed",9,"1. Control",0,0,6,"ANNUAL",4.7
"B",2,5,1987,1,"Disturbed",9,"1. Control",0,0,6,"BIENNIAL",1.333
"B",2,5,1987,1,"Disturbed",9,"1. Control",0,0,6,"PERENNIAL",138.2
"B",2,5,1988,1,"Disturbed",9,"1. Control",0,0,7,"ANNUAL",0.1
"B",2,5,1988,1,"Disturbed",9,"1. Control",0,0,7,"PERENNIAL",135.55
"B",2,5,1989,1,"Disturbed",9,"1. Control",0,0,8,"ANNUAL",0.033
"B",2,5,1989,1,"Disturbed",9,"1. Control",0,0,8,"PERENNIAL",211.333
"B",2,5,1990,1,"Disturbed",9,"1. Control",0,0,9,"ANNUAL",7.867
"B",2,5,1990,1,"Disturbed",9,"1. Control",0,0,9,"PERENNIAL",212.757
"B",2,5,1991,1,"Disturbed",9,"1. Control",0,0,10,"ANNUAL",3.066
"B",2,5,1991,1,"Disturbed",9,"1. Control",0,0,10,"BIENNIAL",2.133
"B",2,5,1991,1,"Disturbed",9,"1. Control",0,0,10,"PERENNIAL",220.833
"B",2,5,1992,1,"Disturbed",9,"1. Control",0,0,11,"ANNUAL",12.5
"B",2,5,1992,1,"Disturbed",9,"1. Control",0,0,11,"PERENNIAL",107.417
"B",2,5,1993,1,"Disturbed",9,"1. Control",0,0,12,"ANNUAL",0.914
"B",2,5,1993,1,"Disturbed",9,"1. Control",0,0,12,"BIENNIAL",0.046
"B",2,5,1993,1,"Disturbed",9,"1. Control",0,0,12,"PERENNIAL",170.004
"B",2,5,1994,1,"Disturbed",9,"1. Control",0,0,13,"PERENNIAL",156.201
"B",2,5,1996,1,"Disturbed",9,"1. Control",0,0,15,"PERENNIAL",324.1
"B",2,5,1997,1,"Disturbed",9,"1. Control",0,0,16,"ANNUAL",0.067
"B",2,5,1997,1,"Disturbed",9,"1. Control",0,0,16,"BIENNIAL",4.9
"B",2,5,1997,1,"Disturbed",9,"1. Control",0,0,16,"PERENNIAL",206.899
"B",2,5,1999,1,"Disturbed",9,"1. Control",0,0,18,"ANNUAL",0.027
"B",2,5,1999,1,"Disturbed",9,"1. Control",0,0,18,"BIENNIAL",1.3
"B",2,5,1999,1,"Disturbed",9,"1. Control",0,0,18,"PERENNIAL",196.207
"B",2,5,2000,1,"Disturbed",9,"1. Control",0,0,19,"PERENNIAL",174.966
"B",2,5,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",168.86
"B",2,5,2004,1,"Disturbed",9,"1. Control",0,0,23,"BIENNIAL",9.7
"B",2,5,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",106.70004
"B",2,17,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",278.866
"B",2,17,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",16.786
"B",2,17,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",377.751
"B",2,17,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",337.2
"B",2,17,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"ANNUAL",1.573
"B",2,17,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",342.227
"B",2,17,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",442.377
"B",2,17,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"ANNUAL",20.1
"B",2,17,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",415.43
"B",2,17,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",515.9
"B",2,17,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",185.287
"B",2,17,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",431.667
"B",2,17,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"ANNUAL",0.05
"B",2,17,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",295.74
"B",2,17,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",350.367
"B",2,17,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",678.277
"B",2,17,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"ANNUAL",0.133
"B",2,17,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",787.567
"B",2,17,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"ANNUAL",36.3
"B",2,17,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",491.4
"B",2,17,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",542.023
"B",2,17,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",492.333
"B",2,17,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",460.9
"B",2,17,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"ANNUAL",2.533
"B",2,17,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",298.7
"B",2,17,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"ANNUAL",300.734
"B",2,17,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",336.1
"B",2,17,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"ANNUAL",36.0667
"B",2,17,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",371.69967
"B",2,19,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",450.666
"B",2,19,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",89.406
"B",2,19,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",149.934
"B",2,19,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",168.833
"B",2,19,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"ANNUAL",0.063
"B",2,19,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",292.844
"B",2,19,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"ANNUAL",0.27
"B",2,19,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",289.653
"B",2,19,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",491.65
"B",2,19,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",442.7
"B",2,19,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",184.3
"B",2,19,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",331.767
"B",2,19,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"ANNUAL",0.463
"B",2,19,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",272.467
"B",2,19,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"ANNUAL",0.033
"B",2,19,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",452.267
